,tweet_lang,verified,id,tweet_text,tweet_emoticons,hashtags,mentions,tweet_urls,country,text_es,tweet_date
0,es,False,1441122440097193986,"@GTorreAmione Si Doctor, solo que faltan de vacunarse un gran sector de 18 a 29 en la Ciudad de México, varias Alcaldías que no han recibido la primer dosis :(",[':('],[],['GTorreAmione'],[],Mexico, GTorreAmione Si Doctor  solo que faltan de vacunarse un gran sector de 18 a 29 en la Ciudad de México  varias Alcaldías que no han recibido la primer dosis ,2021-09-23 19:00:00
1,es,False,1441122433277349889,"Bien horrible que me pegaron las dos dosis de la vacuna, pero al menos ya sé que mi sistema inmune sí funciona",[],[],[],[],Mexico,Bien horrible que me pegaron las dos dosis de la vacuna  pero al menos ya sé que mi sistema inmune sí funciona,2021-09-23 19:00:00
2,es,False,1441122426507517963,"@gosilbastian314 @diegorottlov Pues en Israel ya han vacunado con doble dosis al 61.87% de su población es decir 5.559.979 personas, ya van por la tercera y analizan una 4ta. Dosis con 7.000 casos promedio por dia.
Así que tu fundamento carece de respaldo estadístico y científico. https://t.co/Kr8GFVYGzI",[],[],"['gosilbastian314', 'diegorottlov']",[],Mexico, gosilbastian314  diegorottlov Pues en Israel ya han vacunado con doble dosis al 61 87  de su población es decir 5 559 979 personas  ya van por la tercera y analizan una 4ta  Dosis con 7 000 casos promedio por dia Así que tu fundamento carece de respaldo estadístico y científico  https   t co Kr8GFVYGzI,2021-09-23 19:00:00
3,es,False,1441122421415677958,"@DimitrievEvelyn @christianariel @LAVOZcomar Significa que las 💉 aumentaron la mortalidad. Ínfima no es, si la mitad del país recibió al menos una dosis; y la mayoría de los internados están vacunados. Sirven sólo si fueron hechas para enfermar.😉","['💉', '😉']",[],"['DimitrievEvelyn', 'christianariel', 'LAVOZcomar']",[],Mexico, DimitrievEvelyn  christianariel  LAVOZcomar Significa que las  aumentaron la mortalidad  Ínfima no es  si la mitad del país recibió al menos una dosis  y la mayoría de los internados están vacunados  Sirven sólo si fueron hechas para enfermar ,2021-09-23 19:00:00
4,es,False,1441122413538947074,"Hola @gobdecordoba necesito la segunda dosis de Sputnik, muchas gracias 🤗",['🤗'],[],['gobdecordoba'],[],Mexico,Hola  gobdecordoba necesito la segunda dosis de Sputnik  muchas gracias ,2021-09-23 19:00:00
5,es,False,1441122408186798089,@GtustavoAldave4 @SergioMassa Saliendo a trabajar como personal esencial desde el día 1. No cómo los quemadores de tapabocas anti vacunas (seguro sos de esos) y que ahora reclaman 2da dosis del veneno y no quieren sacarse el barbijo al aire libre. Lo que nos deteriora el bolsillo es el endeudamiento🐱,['🐱'],[],"['GtustavoAldave4', 'SergioMassa']",[],Mexico, GtustavoAldave4  SergioMassa Saliendo a trabajar como personal esencial desde el día 1  No cómo los quemadores de tapabocas anti vacunas  seguro sos de esos  y que ahora reclaman 2da dosis del veneno y no quieren sacarse el barbijo al aire libre  Lo que nos deteriora el bolsillo es el endeudamiento,2021-09-23 19:00:00
6,es,False,1441122408153300993,Noticia: OMS no da luz verde a Sputnik V: ¿cómo queda la compra de 20 millones de dosis de Perú? https://t.co/beMRb4I4aR vía @Gestionpe,[],[],['Gestionpe'],['https://t.co/beMRb4I4aR'],Mexico,Noticia  OMS no da luz verde a Sputnik V  ¿cómo queda la compra de 20 millones de dosis de Perú  https   t co beMRb4I4aR vía  Gestionpe,2021-09-23 19:00:00
7,es,False,1441122403191492612,"Dejemos la doble moral. Muchas personas necesitan su dosis de cafeína, nicotina, levotiroxina(ojalá lo haya escrito bien) u otra cosa para rendir en su día a día. Que a una persona un psiquiatra el recete por tener una deficiencia química NO LE HACE MENOS.",[],[],[],[],Mexico,Dejemos la doble moral  Muchas personas necesitan su dosis de cafeína  nicotina  levotiroxina ojalá lo haya escrito bien  u otra cosa para rendir en su día a día  Que a una persona un psiquiatra el recete por tener una deficiencia química NO LE HACE MENOS ,2021-09-23 19:00:00
8,es,False,1441122372791115785,"@FelipeMiguelBA Miguel, me enviaron un link para segunda dosis de AZ y no tenían turnos disponibles. Intenté hasta que se venció el link… ya llamé y envié correos.",[],[],['FelipeMiguelBA'],[],Mexico, FelipeMiguelBA Miguel  me enviaron un link para segunda dosis de AZ y no tenían turnos disponibles  Intenté hasta que se venció el link… ya llamé y envié correos ,2021-09-23 19:00:00
9,es,False,1441122371306463233,"La mejor vacuna contra la runfla de mafiosos 
La segunda dosis el 14/11/21 https://t.co/ov8JriBX7H",[],[],[],['https://t.co/ov8JriBX7H'],Mexico,La mejor vacuna contra la runfla de mafiosos La segunda dosis el 14 11 21 https   t co ov8JriBX7H,2021-09-23 19:00:00
