,tweet_lang,replied_to_tweet_id,replied_to_user_id,reply_text,id,verified,text_hi,tweet_date,country,tweet_text,tweet_emoticons,hashtags,mentions,tweet_urls,text_en
0,hi,1440738998180188164,827241649889611776,8   को वैक्सीन     फ्री     भारत में  पूरी दुनिया में सिर्फ भारत में ही वैक्सीनेशन फ़्री हो रहा है।          मगर हमें तो पेट्रोल से तकलीफ़ है।पूरा विश्व यह सोचकर परेशान हैं कि भारत 135  करोड़ लोगों को फ़्री  टीकाकरण  और  80  करोड़ लोगों को मुफ्त राशन कैसे दे पा रहा है।।,1440739000042459138,False,8   को वैक्सीन     फ्री     भारत में  पूरी दुनिया में सिर्फ भारत में ही वैक्सीनेशन फ़्री हो रहा है।          मगर हमें तो पेट्रोल से तकलीफ़ है।पूरा विश्व यह सोचकर परेशान हैं कि भारत 135  करोड़ लोगों को फ़्री  टीकाकरण  और  80  करोड़ लोगों को मुफ्त राशन कैसे दे पा रहा है।।,2021-09-22T18:05:19.000Z,India,"8-- को वैक्सीन --- फ्री  (  भारत में )
पूरी दुनिया में सिर्फ भारत में ही वैक्सीनेशन फ़्री हो रहा है।
          मगर हमें तो पेट्रोल से तकलीफ़ है।
पूरा विश्व यह सोचकर परेशान हैं कि भारत 135  करोड़ लोगों को फ़्री  टीकाकरण  और  80  करोड़ लोगों को मुफ्त राशन कैसे दे पा रहा है।।",[],[],[],['https://t.co/u3YqITrFNQ'],
1,hi,1440730112165482497,817340591046414336, thewirehindi आत्मनिर्भर भारत का असर ब्रिटेन में भी हुआ ,1440746774369423360,False, thewirehindi आत्मनिर्भर भारत का असर ब्रिटेन में भी हुआ ,2021-09-22T18:36:13.000Z,India,@thewirehindi आत्मनिर्भर भारत का असर ब्रिटेन में भी हुआ 🤣,['🤣'],[],['thewirehindi'],[],
2,hi,1440730112165482497,817340591046414336, thewirehindi हिंदू सुशांत सिंह की आत्महत्या पर जाग जाता है और महंत गिरि पर सो जाता है बॉलीवुड में 10g गांजा मिलने पर जाग जाता है  अदानी की पोर्ट में 3000kg हीरोइन मिलने पर सो जाता है।,1440731404724178951,False, thewirehindi हिंदू सुशांत सिंह की आत्महत्या पर जाग जाता है और महंत गिरि पर सो जाता है बॉलीवुड में 10g गांजा मिलने पर जाग जाता है  अदानी की पोर्ट में 3000kg हीरोइन मिलने पर सो जाता है।,2021-09-22T17:35:09.000Z,India,"@thewirehindi हिंदू सुशांत सिंह की आत्महत्या पर जाग जाता है और महंत गिरि पर सो जाता है,

बॉलीवुड में 10g गांजा मिलने पर जाग जाता है, अदानी की पोर्ट में 3000kg हीरोइन मिलने पर सो जाता है।",[],[],['thewirehindi'],['https://t.co/HDVy9CWxTG'],
3,hi,1440715916459663365,1131537953069490176, Hindu Defenders  geeta5579 हमारे पूर्वजों ने यही सिखाया था जिसे सारे हिन्दू भूल बैठे हैं। मोदी और योगी तो फिर से याद दिला रहे हैं।,1440721398805135361,False, Hindu Defenders  geeta5579 हमारे पूर्वजों ने यही सिखाया था जिसे सारे हिन्दू भूल बैठे हैं। मोदी और योगी तो फिर से याद दिला रहे हैं।,2021-09-22T16:55:23.000Z,India,@Hindu_Defenders @geeta5579 हमारे पूर्वजों ने यही सिखाया था जिसे सारे हिन्दू भूल बैठे हैं। मोदी और योगी तो फिर से याद दिला रहे हैं।,[],[],"['Hindu_Defenders', 'geeta5579']",[],
4,hi,1440709347168768013,39240673, ABPNews  nbhallan यार कारगर होना चाहिए  दबाव बनाकर मान्यता दिलाने से क्या फायदा,1440722993701818372,False, ABPNews  nbhallan यार कारगर होना चाहिए  दबाव बनाकर मान्यता दिलाने से क्या फायदा,2021-09-22T17:01:43.000Z,India,"@ABPNews @nbhallan यार कारगर होना चाहिए, दबाव बनाकर मान्यता दिलाने से क्या फायदा",[],[],"['ABPNews', 'nbhallan']",[],
5,hi,1440709347168768013,39240673, ABPNews  nbhallan मोदी जी हैं तो मुमकिन है,1440716968475070474,False, ABPNews  nbhallan मोदी जी हैं तो मुमकिन है,2021-09-22T16:37:47.000Z,India,@ABPNews @nbhallan मोदी जी हैं तो मुमकिन है,[],[],"['ABPNews', 'nbhallan']",[],
6,hi,1440707869356134402,1306581632053202944, harishrajguru19 भाई साहब कोवैक्सीन जिन्होंने लगवाई है उसके बारे में सरकार क्या कर रही है आम जनता को तो डिप्लोमेटिक छूट नहीं मिली हुई,1440720748708958214,False, harishrajguru19 भाई साहब कोवैक्सीन जिन्होंने लगवाई है उसके बारे में सरकार क्या कर रही है आम जनता को तो डिप्लोमेटिक छूट नहीं मिली हुई,2021-09-22T16:52:48.000Z,India,@harishrajguru19 भाई साहब कोवैक्सीन जिन्होंने लगवाई है उसके बारे में सरकार क्या कर रही है आम जनता को तो डिप्लोमेटिक छूट नहीं मिली हुई,[],[],['harishrajguru19'],[],
7,hi,1440683068809908232,1320730931569700864, RitaSinghal6 जय हिंद वंदे मातरम,1440691142375337989,False, RitaSinghal6 जय हिंद वंदे मातरम,2021-09-22T14:55:09.000Z,India,@RitaSinghal6 जय हिंद वंदे मातरम,[],[],['RitaSinghal6'],[],
8,hi,1440683068809908232,1320730931569700864, RitaSinghal6 भारतमाताकिजयहो,1440688396746182657,False, RitaSinghal6 भारतमाताकिजयहो,2021-09-22T14:44:15.000Z,India,@RitaSinghal6 भारत🇮🇳माता🇮🇳कि🇮🇳जय🇮🇳हो✌️,"['✌️', '🇮🇳']",[],['RitaSinghal6'],[],
9,hi,1440678619752271876,282938386,भारत को अब भी उन 17 देशों की सूची में शामिल नहीं किया गया है  जिनके यात्रियों को टीकाकरण को ब्रिटेन में मान्यता हासिल होगी।,1440678702233227274,False,भारत को अब भी उन 17 देशों की सूची में शामिल नहीं किया गया है  जिनके यात्रियों को टीकाकरण को ब्रिटेन में मान्यता हासिल होगी।,2021-09-22T14:05:43.000Z,India,"भारत को अब भी उन 17 देशों की सूची में शामिल नहीं किया गया है, जिनके यात्रियों को टीकाकरण को ब्रिटेन में मान्यता हासिल होगी।",[],[],[],[],
