,tweet_lang,verified,id,tweet_text,tweet_emoticons,hashtags,mentions,tweet_urls,country,text_en,tweet_date
0,en,False,1441018205049221124,"Waiter, I’ll have the Mixed Greens Moderna—no wait, make that the Pfizer Frisée. #Resist #GOPDeathCult #KnowYourDeplorables 

https://t.co/BprnN9o50Z",[],"['Resist', 'GOPDeathCult', 'KnowYourDeplorables']",[],['https://t.co/BprnN9o50Z'],USA,Waiter  I’ll have the Mixed Greens Moderna—no wait  make that the Pfizer Frisée   Resist  GOPDeathCult  KnowYourDeplorables https   t co BprnN9o50Z,2021-09-23 13:00:00
1,en,False,1441018183335485445,"“Brazil reported that the Min for Health called for the suspension of the C-19 immunisation of ppl aged 12 to 17 after the death of a 16-year old girl named Isabelli Borges Valentim, eight days after she received the Pfizer shot”

COVID-19: Vaccinating kid https://t.co/nnwWjzsWuW",[],[],[],['https://t.co/nnwWjzsWuW'],USA,“Brazil reported that the Min for Health called for the suspension of the C 19 immunisation of ppl aged 12 to 17 after the death of a 16 year old girl named Isabelli Borges Valentim  eight days after she received the Pfizer shot”COVID 19  Vaccinating kid https   t co nnwWjzsWuW,2021-09-23 13:00:00
2,en,False,1441018175101935620,"The effect of Pfizer to me today: It made me look for someone to talk to. But hell, no one's available.",[],[],[],[],USA,The effect of Pfizer to me today  It made me look for someone to talk to  But hell  no one s available ,2021-09-23 13:00:00
3,en,False,1441018168626003971,I authorize Pfizer to shove that booster shot up their butts! https://t.co/jsETqp7VSw,[],[],[],['https://t.co/jsETqp7VSw'],USA,I authorize Pfizer to shove that booster shot up their butts  https   t co jsETqp7VSw,2021-09-23 13:00:00
4,en,False,1441018153044221960,idk about you guys but pfizer only been in my system for a few hours and i absolutely cannot sit still https://t.co/zdbaItdILM,[],[],[],[],USA,idk about you guys but pfizer only been in my system for a few hours and i absolutely cannot sit still https   t co zdbaItdILM,2021-09-23 13:00:00
5,en,False,1441018146887016450,@mo_west_3 @Jim41895429 @Kat15169362 @Ecomemory1 Sorry for your loss but hundreds of millions of people across the world have safely received the Pfizer vaccine.,[],[],"['mo_west_3', 'Jim41895429', 'Kat15169362', 'Ecomemory1']",[],USA, mo west 3  Jim41895429  Kat15169362  Ecomemory1 Sorry for your loss but hundreds of millions of people across the world have safely received the Pfizer vaccine ,2021-09-23 13:00:00
6,en,False,1441018130344579076,"@Jeniuskh 6_ and I have never gotten one but I am this year, end of Oct. I had next to zero reaction from 2 Pfizer Covid shots. Also got my 2nd shingle shot and THAT made my arm sore for 1 week exactly.",[],[],['Jeniuskh'],[],USA, Jeniuskh 6  and I have never gotten one but I am this year  end of Oct  I had next to zero reaction from 2 Pfizer Covid shots  Also got my 2nd shingle shot and THAT made my arm sore for 1 week exactly ,2021-09-23 13:00:00
7,en,False,1441018073503256586,"The FDA said older and at-risk Americans can receive a third 'booster' shot of Pfizer's COVID vaccine six months after their second.
https://t.co/8DONL8cyuD
@mdbaccardax
$PFE",['8D'],[],['mdbaccardax'],['https://t.co/8DONL8cyuD'],USA,The FDA said older and at risk Americans can receive a third  booster  shot of Pfizer s COVID vaccine six months after their second https   t co ONL8cyuD mdbaccardax PFE,2021-09-23 13:00:00
8,en,False,1441018070450020352,"#Pfizer, Salesforce and Darden Restaurants Rise Premarket; Rite Aid Falls - https://t.co/gzmwvZtuIq",[],['Pfizer'],[],['https://t.co/gzmwvZtuIq'],USA, Pfizer  Salesforce and Darden Restaurants Rise Premarket  Rite Aid Falls   https   t co gzmwvZtuIq,2021-09-23 13:00:00
9,en,False,1441018043711295489,The Pfizer boy,[],[],[],[],USA,The Pfizer boy,2021-09-23 13:00:00
10,en,False,1441018030054588417,"It seems that the latest FDA booster approval is just for Pfizer recipients? The CDC will be formalizing this decision, and clarifying it hopefully, within the next week.

Moderna and J&amp;J boosters are still a few weeks away.

https://t.co/wjhKYMfNxC",[],[],[],['https://t.co/wjhKYMfNxC'],USA,It seems that the latest FDA booster approval is just for Pfizer recipients  The CDC will be formalizing this decision  and clarifying it hopefully  within the next week Moderna and J amp J boosters are still a few weeks away https   t co wjhKYMfNxC,2021-09-23 13:00:00
11,en,False,1441018022735536130,FDA Authorizes Booster Dose of Pfizer-BioNTech COVID-19 Vaccine for Certain Populations. Read @US_FDA news release: https://t.co/Kb7sUga6yt,[],[],['US_FDA'],['https://t.co/Kb7sUga6yt'],USA,FDA Authorizes Booster Dose of Pfizer BioNTech COVID 19 Vaccine for Certain Populations  Read  US FDA news release  https   t co Kb7sUga6yt,2021-09-23 13:00:00
12,en,False,1441018001998979073,"@MrGameHunter @adam93452 @WWakeUpTime @cjolson @LearnPlaylist @StPolez @trish_regan We are not one giant man experiment 

Why not check reports in America. We sue the same Pfizer vaccine 

We don’t have millions of people having issues from the vaccine here

You def had me fooled with your “open minded” comment. You are just another one of them 😂","['😂', 'xp']",[],"['MrGameHunter', 'adam93452', 'WWakeUpTime', 'cjolson', 'LearnPlaylist', 'StPolez', 'trish_regan']",[],USA, MrGameHunter  adam93452  WWakeUpTime  cjolson  LearnPlaylist  StPolez  trish regan We are not one giant man eeriment Why not check reports in America  We sue the same Pfizer vaccine We don’t have millions of people having issues from the vaccine hereYou def had me fooled with your “open minded” comment  You are just another one of them ,2021-09-23 13:00:00
13,en,False,1441017987494920192,"PFIZER INC APPROVED QTRLY CASH DIVIDEND $0.39 PER SHARE
$PFE",[],[],[],[],USA,PFIZER INC APPROVED QTRLY CASH DIVIDEND  0 39 PER SHARE PFE,2021-09-23 13:00:00
14,en,False,1441017962224242697,"@covidbaseau Shadow Banned, FYI, do your research GoogleDuckGo keywords "" Pfizer Trovan "" or here : https://t.co/CRyq2I3HOC",[],[],['covidbaseau'],['https://t.co/CRyq2I3HOC'],USA, covidbaseau Shadow Banned  FYI  do your research GoogleDuckGo keywords   Pfizer Trovan   or here   https   t co CRyq2I3HOC,2021-09-23 13:00:00
15,en,False,1441017910395379724,@ke11ybender damn i can't believe the pfizer biontech vaccine came into her house on the day her daughter was to be married and it asked her to do murder - for money.,[],[],['ke11ybender'],[],USA, ke11ybender damn i can t believe the pfizer biontech vaccine came into her house on the day her daughter was to be married and it asked her to do murder   for money ,2021-09-23 13:00:00
16,en,False,1441017907157286912,"@CaptinDeckerSTR Quick, easy and side effects free. Pfizer.",[],[],['CaptinDeckerSTR'],[],USA, CaptinDeckerSTR Quick  easy and side effects free  Pfizer ,2021-09-23 13:00:00
17,en,False,1441017877633634304,"#Pfizer, Salesforce and Darden Restaurants Rise Premarket; Rite Aid Falls - https://t.co/4RwM2UrilN",[],['Pfizer'],[],['https://t.co/4RwM2UrilN'],USA, Pfizer  Salesforce and Darden Restaurants Rise Premarket  Rite Aid Falls   https   t co 4RwM2UrilN,2021-09-23 13:00:00
18,en,False,1441017867655421952,"Mr Trudeau and @fordnation get us Janssen or AZ for 12 and up. We don't want the mRNA vaccine but a conventional vaccine for covid, don't push Pfizer or Moderna on us @CTVNationalNews @FoxNews
https://t.co/uuAvW6PZ0M",[],[],"['fordnation', 'CTVNationalNews', 'FoxNews']",['https://t.co/uuAvW6PZ0M'],USA,Mr Trudeau and  fordnation get us Janssen or AZ for 12 and up  We don t want the mRNA vaccine but a conventional vaccine for covid  don t push Pfizer or Moderna on us  CTVNationalNews  FoxNewshttps   t co uuAvW6PZ0M,2021-09-23 13:00:00
19,en,False,1441017845211619328,@watp381 @johnlm20 @callumbeattieuk @NicolaSturgeon I'm sure the Pfizer one did get fda approved recently that was probably for the people saying they'd get it when it's fda approved,[],[],"['watp381', 'johnlm20', 'callumbeattieuk', 'NicolaSturgeon']",[],USA, watp381  johnlm20  callumbeattieuk  NicolaSturgeon I m sure the Pfizer one did get fda approved recently that was probably for the people saying they d get it when it s fda approved,2021-09-23 13:00:00
20,en,False,1441017817759879168,"@hitRECordRo @TaiwoHQ @theonlychsu @jaredloughrin @ashishkjha After 4 months, Pfizer’s effectiveness to stop the spread drops to around 45% against delta. 

Those “facts” were against the Wuhan type and not after 4 months vaxxed. Booster is needed as it’s very common vaccinated can spread to others. 

Your data is outdated. Gotta keep up.",[],[],"['hitRECordRo', 'TaiwoHQ', 'theonlychsu', 'jaredloughrin', 'ashishkjha']",[],USA, hitRECordRo  TaiwoHQ  theonlychsu  jaredloughrin  ashishkjha After 4 months  Pfizer’s effectiveness to stop the spread drops to around 45  against delta  Those “facts” were against the Wuhan type and not after 4 months vaxxed  Booster is needed as it’s very common vaccinated can spread to others  Your data is outdated  Gotta keep up ,2021-09-23 13:00:00
21,en,False,1441017803549589504,Keep your Pfizer shots,[],[],[],[],USA,Keep your Pfizer shots,2021-09-23 13:00:00
22,en,False,1441017799120281606,European Medicines Agency to Decide in Early October on Possible Use of Booster Dose of Pfizer-BioNTech COVID-19 Vaccine $BNTX $PFE,[],[],[],[],USA,European Medicines Agency to Decide in Early October on Possible Use of Booster Dose of Pfizer BioNTech COVID 19 Vaccine  BNTX  PFE,2021-09-23 13:00:00
23,en,False,1441017798407475200,"@CaptinDeckerSTR 2doses of Pfizer. I'm 40, allergic/sensitive to many things but didn't have any reaction.
The first time, after 12h I had some discomfort on the arm where they injected and I felt tired. The 2nd time, very sleepy and feverish-like (but no fever) the day after, but it passed fast",[],[],['CaptinDeckerSTR'],[],USA, CaptinDeckerSTR 2doses of Pfizer  I m 40  allergic sensitive to many things but didn t have any reaction The first time  after 12h I had some discomfort on the arm where they injected and I felt tired  The 2nd time  very sleepy and feverish like  but no fever  the day after  but it passed fast,2021-09-23 13:00:00
24,en,False,1441017791914463241,"@bejopil @ajmckenna @ozrock67 Wow! I have just learnt something tonight. There are 2 countries called Australia; the Australia you live in, and the Australia in which I live. Those under the age of 60 were advised to have Pfizer. Today the premier told us we do not have adequate vaccine supply. I believe him!",[],[],"['bejopil', 'ajmckenna', 'ozrock67']",[],USA, bejopil  ajmckenna  ozrock67 Wow  I have just learnt something tonight  There are 2 countries called Australia  the Australia you live in  and the Australia in which I live  Those under the age of 60 were advised to have Pfizer  Today the premier told us we do not have adequate vaccine supply  I believe him ,2021-09-23 13:00:00
25,en,False,1441017707391066113,@AntonyNkosie @Bubu_King02 Look at when Pfizer and BioNTech started their research.,[],[],"['AntonyNkosie', 'Bubu_King02']",[],USA, AntonyNkosie  Bubu King02 Look at when Pfizer and BioNTech started their research ,2021-09-23 13:00:00
26,en,False,1441017676814557187,"@beurreharrison @Jeniuskh Good Stuff. My second Pfizer was February 3rd. First booster appointment that I could get at CVS was Oct 3rd. Curious, how did you get the boosted before the FDA recommendation?",[],[],"['beurreharrison', 'Jeniuskh']",[],USA, beurreharrison  Jeniuskh Good Stuff  My second Pfizer was February 3rd  First booster appointment that I could get at CVS was Oct 3rd  Curious  how did you get the boosted before the FDA recommendation ,2021-09-23 13:00:00
27,en,False,1441017660674822147,"@StateDept @POTUS Covid is spread mainly by aerosols. 

If gov't cared about our health,we'd have

Free medical-grade N95 masks

Improved ventilation

HEPA filters

Early Covid treatment protocols

 #MedicareForAll.

Instead we have poorly tested vaccines making big profits for #Pfizer/#BigPharma. https://t.co/lF6rk3zJbV",[],"['MedicareForAll', 'Pfizer', 'BigPharma']","['StateDept', 'POTUS']",[],USA, StateDept  POTUS Covid is spread mainly by aerosols  If gov t cared about our health we d haveFree medical grade N95 masksImproved ventilationHEPA filtersEarly Covid treatment protocols  MedicareForAll Instead we have poorly tested vaccines making big profits for  Pfizer  BigPharma  https   t co lF6rk3zJbV,2021-09-23 13:00:00
28,en,False,1441017650705051651,"@KeepitdarkIan @JHowardBrainMD @Bigsmiffy438 @drjohnm ""Pfizer's vaccine is not the probable cause of the death of a teenager in São Bernardo, informs Anvisa.. Regulatory agency appoints rare disorder as cause of death""
https://t.co/fX866Gzutb https://t.co/NOLdhLx2W2",[],[],"['KeepitdarkIan', 'JHowardBrainMD', 'Bigsmiffy438', 'drjohnm']",['https://t.co/fX866Gzutb'],USA, KeepitdarkIan  JHowardBrainMD  Bigsmiffy438  drjohnm  Pfizer s vaccine is not the probable cause of the death of a teenager in São Bernardo  informs Anvisa   Regulatory agency appoints rare disorder as cause of death https   t co fX866Gzutb https   t co NOLdhLx2W2,2021-09-23 13:00:00
29,en,False,1441017598905393153,@PeterCa80536887 @garethicke We have been talking genocide since Israel sold out to Pfizer and the CEO prides himself in having the biggest lab in history. Gain of function.,[],[],"['PeterCa80536887', 'garethicke']",[],USA, PeterCa80536887  garethicke We have been talking genocide since Israel sold out to Pfizer and the CEO prides himself in having the biggest lab in history  Gain of function ,2021-09-23 13:00:00
30,en,False,1441017542672257026,"As many people are aware, Johnson &amp; Johnson's vaccine is the only single-shot immunization available in the United States. Both the Moderna and the Pfizer vaccinations are given in two doses. https://t.co/QbpUcJzG3h",[],[],[],['https://t.co/QbpUcJzG3h'],USA,As many people are aware  Johnson  amp  Johnson s vaccine is the only single shot immunization available in the United States  Both the Moderna and the Pfizer vaccinations are given in two doses  https   t co QbpUcJzG3h,2021-09-23 13:00:00
31,en,False,1441017539241390083,"Top US #stocks to watch 

🔔#NIKE &amp; #Costco report after markets close

🚨#Accenture &amp; #Blackberry beat expectations

📈#Salesforce ups guidance

💉EU mulls #Pfizer booster jabs

🇮🇳Tensions rise in India for #Google 

🚘#GM invests in self-driving startup

https://t.co/FgoVWsFdi3","['🇮🇳', '💉', '🔔', '🚨', '📈', '🚘', 'xp']","['stocks', 'NIKE', 'Costco', 'Accenture', 'Blackberry', 'Salesforce', 'Pfizer', 'Google', 'GM']",[],['https://t.co/FgoVWsFdi3'],USA,Top US  stocks to watch  NIKE  amp   Costco report after markets close Accenture  amp   Blackberry beat eectations Salesforce ups guidanceEU mulls  Pfizer booster jabsTensions rise in India for  Google  GM invests in self driving startuphttps   t co FgoVWsFdi3,2021-09-23 13:00:00
32,en,False,1441017504806150151,"@DavidPuente @DavideBattin @robersperanza Homer #Cunial 
#pfizer https://t.co/TUPp5ofeNp",[],"['Cunial', 'pfizer']","['DavidPuente', 'DavideBattin', 'robersperanza']",[],USA, DavidPuente  DavideBattin  robersperanza Homer  Cunial  pfizer https   t co TUPp5ofeNp,2021-09-23 13:00:00
33,en,False,1441017497705144322,@bittersweetluvn Pfizer because it’s the only one that is FDA approved. And my parents begged me to get it.,[],[],['bittersweetluvn'],[],USA, bittersweetluvn Pfizer because it’s the only one that is FDA approved  And my parents begged me to get it ,2021-09-23 13:00:00
34,en,False,1441017489203269632,"🚨If you got the Pfizer vaccine, you may be eligible for a booster! Read the full announcement from the FDA to see if you qualify now! https://t.co/s5eSRbeHYa",['🚨'],[],[],['https://t.co/s5eSRbeHYa'],USA,If you got the Pfizer vaccine  you may be eligible for a booster  Read the full announcement from the FDA to see if you qualify now  https   t co s5eSRbeHYa,2021-09-23 13:00:00
35,en,False,1441017483310338050,@BBCNews hair dye reactions possibly due to CoVID is not the whole story. Some people have never had the disease and have had massive reactions to hair dye and developed conditions such as asthma because of the Pfizer vaccine (PEG is an allergen). Please report the whole story.,[],[],['BBCNews'],[],USA, BBCNews hair dye reactions possibly due to CoVID is not the whole story  Some people have never had the disease and have had massive reactions to hair dye and developed conditions such as asthma because of the Pfizer vaccine  PEG is an allergen   Please report the whole story ,2021-09-23 13:00:00
36,en,False,1441017433502932993,"@shipwreckedcrew &lt;40 y.o.~99.999%=survival rate C19.
Gazit et al 2021 - natural immunity lasts longer &amp; has stronger protection against infection, symptomatic disease &amp; hospitalisation by delta strain, compared with vaccination by 2 Pfizer jabs.
Infected vaxxed &amp; unvaxxed are equally contagious.",[],[],['shipwreckedcrew'],[],USA, shipwreckedcrew  lt 40 y o  99 999  survival rate C19 Gazit et al 2021   natural immunity lasts longer  amp  has stronger protection against infection  symptomatic disease  amp  hospitalisation by delta strain  compared with vaccination by 2 Pfizer jabs Infected vaxxed  amp  unvaxxed are equally contagious ,2021-09-23 13:00:00
37,en,False,1441017411839447042,"The U.S. moved a step closer to offering booster doses of Pfizer's COVID-19 to the vulnerable population. 
https://t.co/GKtcpodbIj",[],[],[],['https://t.co/GKtcpodbIj'],USA,The U S  moved a step closer to offering booster doses of Pfizer s COVID 19 to the vulnerable population  https   t co GKtcpodbIj,2021-09-23 13:00:00
38,en,False,1441017372979208196,FDA grants emergency use authorisation for @pfizer and @BioNTech_Group vaccine booster for the elderly and those at high risk of Covid-19. See @MedNous,[],[],"['pfizer', 'BioNTech_Group', 'MedNous']",[],USA,FDA grants emergency use authorisation for  pfizer and  BioNTech Group vaccine booster for the elderly and those at high risk of Covid 19  See  MedNous,2021-09-23 13:00:00
39,en,False,1441017365110661121,"@MahuaMoitra By cloud technology he changed vaccine to PFIZER,",[],[],['MahuaMoitra'],[],USA, MahuaMoitra By cloud technology he changed vaccine to PFIZER ,2021-09-23 13:00:00
40,en,False,1441017341240909827,"So the protected need to be protected from the unprotected by forcing the unprotected to use the protection that didn't protect the protected. 

Lunacy!!
 https://t.co/1slkgVSjAF",[],[],[],['https://t.co/1slkgVSjAF'],USA,So the protected need to be protected from the unprotected by forcing the unprotected to use the protection that didn t protect the protected  Lunacy   https   t co 1slkgVSjAF,2021-09-23 13:00:00
41,en,False,1441017324295835649,"""FDA authorized Pfizer booster shots for people over 65 and those at high-risk for severe illness or exposure to COVID-19""  https://t.co/su5Y2y0FEP",['xp'],[],[],['https://t.co/su5Y2y0FEP'],USA, FDA authorized Pfizer booster shots for people over 65 and those at high risk for severe illness or eosure to COVID 19   https   t co su5Y2y0FEP,2021-09-23 13:00:00
42,en,False,1441017308114145282,"@tonytardio @TimSmithMP Hey Tony Retardio , have you got any documentation stating that we have enough Pfizer?",[],[],"['tonytardio', 'TimSmithMP']",[],USA, tonytardio  TimSmithMP Hey Tony Retardio   have you got any documentation stating that we have enough Pfizer ,2021-09-23 13:00:00
43,en,False,1441017307086606338,FDA Authorizes Pfizer Booster Shots For Seniors And High-Risk People https://t.co/FbSxYgZg6n,[],[],[],['https://t.co/FbSxYgZg6n'],USA,FDA Authorizes Pfizer Booster Shots For Seniors And High Risk People https   t co FbSxYgZg6n,2021-09-23 13:00:00
44,en,False,1441017303936770051,"Today is the day if you made an appointment at the RiverMills Center for an vaccine. The first dose of Pfizer and the 3rd round of Moderna for immunocompromised people will be offered today. If you have any questions, call 413-534-3698.

#vaccine #covid #covid19 #chicopee https://t.co/8KSGUdSUn1",[],"['vaccine', 'covid', 'covid19', 'chicopee']",[],[],USA,Today is the day if you made an appointment at the RiverMills Center for an vaccine  The first dose of Pfizer and the 3rd round of Moderna for immunocompromised people will be offered today  If you have any questions  call 413 534 3698  vaccine  covid  covid19  chicopee https   t co 8KSGUdSUn1,2021-09-23 13:00:00
45,en,True,1441017298320510977,Inside the search for Brian Laundrie; the FDA's approval of Pfizer booster; and Britney Spears' latest court filing. Here are your morning's top headlines. https://t.co/MiswH5nht6,[],[],[],['https://t.co/MiswH5nht6'],USA,Inside the search for Brian Laundrie  the FDA s approval of Pfizer booster  and Britney Spears  latest court filing  Here are your morning s top headlines  https   t co MiswH5nht6,2021-09-23 13:00:00
46,en,False,1441017288757497860,@Jerusalem_Post God will judge Bennett for sacrificing  our kids (our Isaac ) to Golden Calf  Pfizer ..just like Netaniahu ...,[],[],['Jerusalem_Post'],[],USA, Jerusalem Post God will judge Bennett for sacrificing  our kids  our Isaac   to Golden Calf  Pfizer   just like Netaniahu    ,2021-09-23 13:00:00
47,en,False,1441017277848203277,Pfizer dose 3 messed me up bad I got a fever out of nowhere wtf 😵‍💫😵‍💫😵‍💫,['😵\u200d💫'],[],[],[],USA,Pfizer dose 3 messed me up bad I got a fever out of nowhere wtf ,2021-09-23 13:00:00
48,en,False,1441017237062578177,@CaptinDeckerSTR i got pfizer and basically felt like a pinch when the needle went in but other than that on my 2nd dose i got a red bump (it didnt hurt) on my injection spot for a whole week :),[':)'],[],['CaptinDeckerSTR'],[],USA, CaptinDeckerSTR i got pfizer and basically felt like a pinch when the needle went in but other than that on my 2nd dose i got a red bump  it didnt hurt  on my injection spot for a whole week ,2021-09-23 13:00:00
49,en,False,1441017226853822464,"@USArmyReserve @USArmy Covid is spread mainly by aerosols. 

If gov't cared about our health,we'd have

Free medical-grade N95 masks

Improved ventilation

HEPA filters

Early Covid treatment protocols

 #MedicareForAll.

Instead we have poorly tested vaccines making big profits for #Pfizer/#BigPharma https://t.co/YNTTNm7ucG",[],"['MedicareForAll', 'Pfizer', 'BigPharma']","['USArmyReserve', 'USArmy']",[],USA, USArmyReserve  USArmy Covid is spread mainly by aerosols  If gov t cared about our health we d haveFree medical grade N95 masksImproved ventilationHEPA filtersEarly Covid treatment protocols  MedicareForAll Instead we have poorly tested vaccines making big profits for  Pfizer  BigPharma https   t co YNTTNm7ucG,2021-09-23 13:00:00
50,en,False,1441017189734178816,And the vaccine by Pfizer stock is owned by joe Biden his family and many members of Congress but the media won’t look into it. Why? https://t.co/xZj4ZkLuqS,[],[],[],['https://t.co/xZj4ZkLuqS'],USA,And the vaccine by Pfizer stock is owned by joe Biden his family and many members of Congress but the media won’t look into it  Why  https   t co xZj4ZkLuqS,2021-09-23 13:00:00
51,en,False,1441017129344581633,"@Waltlaw69 @jaredloughrin @ashishkjha You do know that millions of people vaccinated will get covid too. 

And 90% was based on the vaccines being 85% effective against stopping the spread. Pfizer without a 3rd booster is ~45% effective after 4 months. Herd immunity is now impossible. Stop blaming unvaccinated.",[],[],"['Waltlaw69', 'jaredloughrin', 'ashishkjha']",[],USA, Waltlaw69  jaredloughrin  ashishkjha You do know that millions of people vaccinated will get covid too  And 90  was based on the vaccines being 85  effective against stopping the spread  Pfizer without a 3rd booster is  45  effective after 4 months  Herd immunity is now impossible  Stop blaming unvaccinated ,2021-09-23 13:00:00
52,en,True,1441017103419678722,"The Food and Drug Administration on Wednesday authorized booster doses of the Pfizer-BioNTech vaccine for people 65 and older and those whose jobs put them at high risk for exposure to COVID-19.

 https://t.co/c3TQ96twCd",['xp'],[],[],['https://t.co/c3TQ96twCd'],USA,The Food and Drug Administration on Wednesday authorized booster doses of the Pfizer BioNTech vaccine for people 65 and older and those whose jobs put them at high risk for eosure to COVID 19  https   t co c3TQ96twCd,2021-09-23 13:00:00
53,en,False,1441017103109210114,"The Food and Drug Administration on Wednesday authorized booster doses of the Pfizer-BioNTech vaccine for people 65 and older and those whose jobs put them at high risk for exposure to COVID-19.

 https://t.co/jwdJ4zx0P4",['xp'],[],[],['https://t.co/jwdJ4zx0P4'],USA,The Food and Drug Administration on Wednesday authorized booster doses of the Pfizer BioNTech vaccine for people 65 and older and those whose jobs put them at high risk for eosure to COVID 19  https   t co jwdJ4zx0P4,2021-09-23 13:00:00
54,en,False,1441017103046299657,"The Food and Drug Administration on Wednesday authorized booster doses of the Pfizer-BioNTech vaccine for people 65 and older and those whose jobs put them at high risk for exposure to COVID-19.

 https://t.co/H8JkU0ajHW",['xp'],[],[],['https://t.co/H8JkU0ajHW'],USA,The Food and Drug Administration on Wednesday authorized booster doses of the Pfizer BioNTech vaccine for people 65 and older and those whose jobs put them at high risk for eosure to COVID 19  https   t co H8JkU0ajHW,2021-09-23 13:00:00
55,en,True,1441017103012802562,"The Food and Drug Administration on Wednesday authorized booster doses of the Pfizer-BioNTech vaccine for people 65 and older and those whose jobs put them at high risk for exposure to COVID-19.

 https://t.co/SOf5yb2Q14",['xp'],[],[],['https://t.co/SOf5yb2Q14'],USA,The Food and Drug Administration on Wednesday authorized booster doses of the Pfizer BioNTech vaccine for people 65 and older and those whose jobs put them at high risk for eosure to COVID 19  https   t co SOf5yb2Q14,2021-09-23 13:00:00
56,en,True,1441017102857555968,"The Food and Drug Administration on Wednesday authorized booster doses of the Pfizer-BioNTech vaccine for people 65 and older and those whose jobs put them at high risk for exposure to COVID-19.

 https://t.co/1NVc8kx2xm",['xp'],[],[],['https://t.co/1NVc8kx2xm'],USA,The Food and Drug Administration on Wednesday authorized booster doses of the Pfizer BioNTech vaccine for people 65 and older and those whose jobs put them at high risk for eosure to COVID 19  https   t co 1NVc8kx2xm,2021-09-23 13:00:00
57,en,True,1441017102668902401,The U.S. has moved a step closer to offering booster doses of Pfizer’s COVID-19 vaccine to senior citizens and others at high risk from the virus https://t.co/436VT9YMVA,[],[],[],['https://t.co/436VT9YMVA'],USA,The U S  has moved a step closer to offering booster doses of Pfizer’s COVID 19 vaccine to senior citizens and others at high risk from the virus https   t co 436VT9YMVA,2021-09-23 13:00:00
58,en,False,1441017090505428994,"A #COVID19 #vaccine clinic is being held today at the Point Edward Optimist Hall. Open to anyone born 2009 or earlier for first or second doses. By appointment or walk-in. *Pfizer &amp; Moderna
Info: https://t.co/v19vxoSlKI
@bluewaterhealth @LambtonEMS @CountyofLambton @PointEdward https://t.co/ZY1wlBEMKr",[],"['COVID19', 'vaccine']","['bluewaterhealth', 'LambtonEMS', 'CountyofLambton', 'PointEdward']",['https://t.co/v19vxoSlKI'],USA,A  COVID19  vaccine clinic is being held today at the Point Edward Optimist Hall  Open to anyone born 2009 or earlier for first or second doses  By appointment or walk in   Pfizer  amp  ModernaInfo  https   t co v19vxoSlKI bluewaterhealth  LambtonEMS  CountyofLambton  PointEdward https   t co ZY1wlBEMKr,2021-09-23 13:00:00
59,en,True,1441017089196761092,"The Food and Drug Administration on Wednesday authorized booster doses of the Pfizer-BioNTech vaccine for people 65 and older and those whose jobs put them at high risk for exposure to COVID-19.

 https://t.co/h7xEJzFpsN",['xp'],[],[],['https://t.co/h7xEJzFpsN'],USA,The Food and Drug Administration on Wednesday authorized booster doses of the Pfizer BioNTech vaccine for people 65 and older and those whose jobs put them at high risk for eosure to COVID 19  https   t co h7xEJzFpsN,2021-09-23 13:00:00
60,en,True,1441017088978657282,"The Food and Drug Administration on Wednesday authorized booster doses of the Pfizer-BioNTech vaccine for people 65 and older and those whose jobs put them at high risk for exposure to COVID-19.

 https://t.co/vyZ03ddbA8",['xp'],[],[],['https://t.co/vyZ03ddbA8'],USA,The Food and Drug Administration on Wednesday authorized booster doses of the Pfizer BioNTech vaccine for people 65 and older and those whose jobs put them at high risk for eosure to COVID 19  https   t co vyZ03ddbA8,2021-09-23 13:00:00
61,en,False,1441017088840282114,"The Food and Drug Administration on Wednesday authorized booster doses of the Pfizer-BioNTech vaccine for people 65 and older and those whose jobs put them at high risk for exposure to COVID-19.

 https://t.co/IORZFj4yYH",['xp'],[],[],['https://t.co/IORZFj4yYH'],USA,The Food and Drug Administration on Wednesday authorized booster doses of the Pfizer BioNTech vaccine for people 65 and older and those whose jobs put them at high risk for eosure to COVID 19  https   t co IORZFj4yYH,2021-09-23 13:00:00
62,en,False,1441017086587949057,@sLX_CSGO Now go Pfizer peek people on cs VAMOS,[],[],['sLX_CSGO'],[],USA, sLX CSGO Now go Pfizer peek people on cs VAMOS,2021-09-23 13:00:00
63,en,False,1441017072805457927,@GeorgiaBClark Pfizer paying you ?,[],[],['GeorgiaBClark'],[],USA, GeorgiaBClark Pfizer paying you  ,2021-09-23 13:00:00
64,en,False,1441017057902874631,US approves Pfizer COVID booster for the elderly and high-risk https://t.co/xlrZcnA8Hb,[],[],[],['https://t.co/xlrZcnA8Hb'],USA,US approves Pfizer COVID booster for the elderly and high risk https   t co xlrZcnA8Hb,2021-09-23 13:00:00
65,en,False,1441017057307504641,US approves Pfizer COVID booster for the elderly and high-risk https://t.co/uAPzv98iEn,[],[],[],['https://t.co/uAPzv98iEn'],USA,US approves Pfizer COVID booster for the elderly and high risk https   t co uAPzv98iEn,2021-09-23 13:00:00
