,tweet_lang,verified,id,tweet_text,tweet_emoticons,hashtags,mentions,tweet_urls,country,text_hi,tweet_date
0,hi,False,1440868278184787974,"कोरोना के खिलाफ मिल सकता है नया इलाज, पशुओं की एंटीबॉडी हो सकती मददगार: रिसर्च https://t.co/V2OLT1rV1r",[],[],[],['https://t.co/V2OLT1rV1r'],India,कोरोना के खिलाफ मिल सकता है नया इलाज  पशुओं की एंटीबॉडी हो सकती मददगार  रिसर्च https   t co V2OLT1rV1r,2021-09-23 03:00:00
1,hi,False,1440719725164580864,@Joydas अगर सर्दी बुखार य अन्य कोइ लक्षण होते हैं तो संभावना व्यक्ति क़ी जा सकती हैं क्योकि एंटीबॉडी क़ा समय 28 दिन होता है शेष पूर्ववत,[],[],['Joydas'],[],India, Joydas अगर सर्दी बुखार य अन्य कोइ लक्षण होते हैं तो संभावना व्यक्ति क़ी जा सकती हैं क्योकि एंटीबॉडी क़ा समय 28 दिन होता है शेष पूर्ववत,2021-09-22 17:00:00
2,hi,False,1440712112054046725,कोरोना के ओरिजनल स्ट्रेन से बनी एंटीबॉडी वेरिएंट से लड़ाई में मददगार नहीं – रिसर्च https://t.co/URXNtOdbxD,['xD'],[],[],['https://t.co/URXNtOdbxD'],India,कोरोना के ओरिजनल स्ट्रेन से बनी एंटीबॉडी वेरिएंट से लड़ाई में मददगार नहीं – रिसर्च https   t co URXNtOdb,2021-09-22 16:00:00
3,hi,False,1440705192257732611,"कोरोना वायरस के इलाज में इस पशु की एंटीबॉडी हो सकती है कारगर, नेजल स्‍प्रे से इस्‍तेमाल संभव
https://t.co/3bCZPEcnOt",[],[],[],['https://t.co/3bCZPEcnOt'],India,कोरोना वायरस के इलाज में इस पशु की एंटीबॉडी हो सकती है कारगर  नेजल स्‍प्रे से इस्‍तेमाल संभवhttps   t co 3bCZPEcnOt,2021-09-22 16:00:00
4,hi,False,1440550705962516482,"@asifabdullah175 @Shahnaw51044382 @BiharHealthDept भाई तुम्हारी जानकारी के लिए बता दू की नॉर्थ इंडिया और सेंट्रल इंडिया में corona के मामले उतने ही आ रहे है जितना बिहार में, और एंटीबॉडी सर्वे में 75% बिहार के लोगों में एंटीबॉडी मिली है और vecine अलग लग रही है इसलिए केस कम हों रहे हैं, लॉजिक से बात कहो और समझो,",[],[],"['asifabdullah175', 'Shahnaw51044382', 'BiharHealthDept']",[],India, asifabdullah175  Shahnaw51044382  BiharHealthDept भाई तुम्हारी जानकारी के लिए बता दू की नॉर्थ इंडिया और सेंट्रल इंडिया में corona के मामले उतने ही आ रहे है जितना बिहार में  और एंटीबॉडी सर्वे में 75  बिहार के लोगों में एंटीबॉडी मिली है और vecine अलग लग रही है इसलिए केस कम हों रहे हैं  लॉजिक से बात कहो और समझो ,2021-09-22 06:00:00
5,hi,False,1440466057102118913,"मुंबई: पवई का एलएच हीरानंदानी अस्पताल शहर का पहला अस्पताल है जिसने स्वास्थ्य कर्मियों के लिए बूस्टर शॉट की मांग को लेकर निगम और राज्य सरकार को पत्र लिखा है.  टीओआई ने पिछले हफ्ते रिपोर्ट किया था कि कितने स्वास्थ्य कार्यकर्ता और राजनेता अपने एंटीबॉडी के

https://t.co/hUlq58SHUG https://t.co/iRkkrZhnTu",[],[],[],['https://t.co/hUlq58SHUG'],India,मुंबई  पवई का एलएच हीरानंदानी अस्पताल शहर का पहला अस्पताल है जिसने स्वास्थ्य कर्मियों के लिए बूस्टर शॉट की मांग को लेकर निगम और राज्य सरकार को पत्र लिखा है   टीओआई ने पिछले हफ्ते रिपोर्ट किया था कि कितने स्वास्थ्य कार्यकर्ता और राजनेता अपने एंटीबॉडी केhttps   t co hUlq58SHUG https   t co iRkkrZhnTu,2021-09-22 00:00:00
6,hi,False,1439995117159399428,वैश्विक दवा कंपनियों फाइजर और बायोएनटेक एसई ने सोमवार को कहा कि कोविड-19 टीकों के परीक्षण के नतीजों से पता चला है कि ये पांच से11साल की उम्र के बच्चों के लिये सुरक्षित है और उनमें मजबूत एंटीबॉडी पैदा करते हैं।उन्होंने कहा कि वे जल्द से जल्द नियामक मंजूरी लेने की योजना बना रही हैं,[],[],[],[],India,वैश्विक दवा कंपनियों फाइजर और बायोएनटेक एसई ने सोमवार को कहा कि कोविड 19 टीकों के परीक्षण के नतीजों से पता चला है कि ये पांच से11साल की उम्र के बच्चों के लिये सुरक्षित है और उनमें मजबूत एंटीबॉडी पैदा करते हैं।उन्होंने कहा कि वे जल्द से जल्द नियामक मंजूरी लेने की योजना बना रही हैं,2021-09-20 17:00:00
7,hi,True,1439922659010117633,#LIVE। सीरो सर्वे में आई राहत की खबर । 86% लोगों में कोरोना की एंटीबॉडी । #ConsumerAdda में देखिए सीरो सर्वे - कितनी राहत? @vipinbhatt के साथ। https://t.co/ngXISgXdmc,[],"['LIVE', 'ConsumerAdda']",['vipinbhatt'],['https://t.co/ngXISgXdmc'],India, LIVE। सीरो सर्वे में आई राहत की खबर । 86  लोगों में कोरोना की एंटीबॉडी ।  ConsumerAdda में देखिए सीरो सर्वे   कितनी राहत   vipinbhatt के साथ। https   t co ngXISgXdmc,2021-09-20 12:00:00
8,hi,True,1439916500253437955,#ComingUp। सीरो सर्वे में आई राहत की खबर । 86% लोगों में कोरोना की एंटीबॉडी । कोरोना से लड़ाई में होगा फायदा। आज #ConsumerAdda में देखिए सीरो सर्वे - कितनी राहत? @vipinbhatt के साथ। https://t.co/SC2WG6DezP,[],"['ComingUp', 'ConsumerAdda']",['vipinbhatt'],[],India, ComingUp। सीरो सर्वे में आई राहत की खबर । 86  लोगों में कोरोना की एंटीबॉडी । कोरोना से लड़ाई में होगा फायदा। आज  ConsumerAdda में देखिए सीरो सर्वे   कितनी राहत   vipinbhatt के साथ। https   t co SC2WG6DezP,2021-09-20 12:00:00
9,hi,False,1439865663619694592,"मुंबई में लगभग 90% लोगों में कोविड -19 एंटीबॉडी हैं: सर्वेक्षण

#MUMBAI #Antibodies #covid19 

https://t.co/pXqL6tWVrD",[],"['MUMBAI', 'Antibodies', 'covid19']",[],['https://t.co/pXqL6tWVrD'],India,मुंबई में लगभग 90  लोगों में कोविड  19 एंटीबॉडी हैं  सर्वेक्षण MUMBAI  Antibodies  covid19 https   t co pXqL6tWVrD,2021-09-20 08:00:00
