,tweet_lang,poi_name,poi_id,verified,id,tweet_text,tweet_emoticons,hashtags,mentions,tweet_urls,country,text_es,tweet_date
10,es,SSalud_mx,132225222,True,1440443221222563840,"⚠️ ¡Las y los #Jóvenes NO somos invencibles! ⚠️

Todavía no es momento de reuniones o fiestas. #Vacúnate y mantén las medidas de higiene: 

✅ #LavadoDeManos 
✅ #UsoDeCubrebocas 
✅ #SuSanaDistancia 

Llama al 📞 55 3684 0370 e infórmate. 

#MeCuido #PorAmorALaVida https://t.co/4bDQi4KilX","['⚠️', '📞', '✅']","['Jóvenes', 'Vacúnate', 'LavadoDeManos', 'UsoDeCubrebocas', 'SuSanaDistancia', 'MeCuido', 'PorAmorALaVida']",[],[],Mexico, ¡Las y los  Jóvenes NO somos invencibles  Todavía no es momento de reuniones o fiestas   Vacúnate y mantén las medidas de higiene    LavadoDeManos   UsoDeCubrebocas   SuSanaDistancia Llama al  55 3684 0370 e infórmate   MeCuido  PorAmorALaVida https   t co 4bDQi4KilX,2021-09-21 23:00:00
11,es,SSalud_mx,132225222,True,1440435670535733254,"Contamos con una red de atención a la #SaludMental y #Adicciones. Acércate a:

✅ @CONADICmx
✅ @Psiquiatria_SAP
✅ @INPRFM
✅ @CIJ_Adicciones
✅ @LineaDe_LaVida 📞 800 911 2000

Visita ➡️ https://t.co/HMrqNqDE8w

#MeCuido #PorAmorALaVida https://t.co/tY3bLZvpFn","['📞', '✅', '➡️']","['SaludMental', 'Adicciones', 'MeCuido', 'PorAmorALaVida']","['CONADICmx', 'Psiquiatria_SAP', 'INPRFM', 'CIJ_Adicciones', 'LineaDe_LaVida']",['https://t.co/HMrqNqDE8w'],Mexico,Contamos con una red de atención a la  SaludMental y  Adicciones  Acércate a   CONADICmx  Psiquiatria SAP  INPRFM  CIJ Adicciones  LineaDe LaVida  800 911 2000Visita  https   t co HMrqNqDE8w MeCuido  PorAmorALaVida https   t co tY3bLZvpFn,2021-09-21 22:00:00
12,es,SSalud_mx,132225222,True,1440420576166821888,"21 de septiembre | Día Mundial del #Alzheimer

El inicio de la enfermedad no puede detenerse o revertirse, pero el diagnóstico temprano permite tener mejores posibilidades de beneficiarse del tratamiento.

Conoce más en ➡️ https://t.co/CyaHB8TEyG

#MeCuido #PorAmorALaVida https://t.co/DZGqoFqBn4",['➡️'],"['Alzheimer', 'MeCuido', 'PorAmorALaVida']",[],['https://t.co/CyaHB8TEyG'],Mexico,21 de septiembre   Día Mundial del  AlzheimerEl inicio de la enfermedad no puede detenerse o revertirse  pero el diagnóstico temprano permite tener mejores posibilidades de beneficiarse del tratamiento Conoce más en  https   t co CyaHB8TEyG MeCuido  PorAmorALaVida https   t co DZGqoFqBn4,2021-09-21 21:00:00
13,es,SSalud_mx,132225222,True,1440420412882513924,"#ComunicadoSalud

Enfermedad de #Alzheimer, demencia más común que afecta a personas adultas mayores

➡️ https://t.co/pD34cNNjUK https://t.co/W8FtOXWu3s",['➡️'],"['ComunicadoSalud', 'Alzheimer']",[],['https://t.co/pD34cNNjUK'],Mexico, ComunicadoSaludEnfermedad de  Alzheimer  demencia más común que afecta a personas adultas mayores https   t co pD34cNNjUK https   t co W8FtOXWu3s,2021-09-21 21:00:00
14,es,SSalud_mx,132225222,True,1440413021269004288,"¡Disfruta tu #Sexualidad siendo responsable!

Acércate a los #ServiciosAmigables: un espacio donde encontrarás información sobre #MétodosAnticonceptivos.

Visita ➡️ https://t.co/fkdFm2OPfo

#MeCuido #PorAmorALaVida https://t.co/u8mrcQ1FH0",['➡️'],"['Sexualidad', 'ServiciosAmigables', 'MétodosAnticonceptivos', 'MeCuido', 'PorAmorALaVida']",[],['https://t.co/fkdFm2OPfo'],Mexico,¡Disfruta tu  Sexualidad siendo responsable Acércate a los  ServiciosAmigables  un espacio donde encontrarás información sobre  MétodosAnticonceptivos Visita  https   t co fkdFm2OPfo MeCuido  PorAmorALaVida https   t co u8mrcQ1FH0,2021-09-21 21:00:00
15,es,SSalud_mx,132225222,True,1440408741766045699,"#ComunicadoSalud 

Gobierno de México adquiere 444 millones de piezas de #Medicamentos e insumos

➡️ https://t.co/dZVjBJgAwx https://t.co/cgG8m5Sps7",['➡️'],"['ComunicadoSalud', 'Medicamentos']",[],['https://t.co/dZVjBJgAwx'],Mexico, ComunicadoSalud Gobierno de México adquiere 444 millones de piezas de  Medicamentos e insumos https   t co dZVjBJgAwx https   t co cgG8m5Sps7,2021-09-21 20:00:00
16,es,SSalud_mx,132225222,True,1440405471710560257,"Si tienes entre 30 y 39 años, regístrate en ➡️ https://t.co/6LKEEGRUeF 

¡Es tu momento de recibir la #Vacuna contra #COVID19! 

Ten a la mano tu CURP y un comprobante de domicilio. 

Continúa con las medidas de higiene e infórmate en fuentes oficiales. 

#MeCuido #PorAmorALaVida https://t.co/a34mvUjIAW",['➡️'],"['Vacuna', 'COVID19', 'MeCuido', 'PorAmorALaVida']",[],['https://t.co/6LKEEGRUeF'],Mexico,Si tienes entre 30 y 39 años  regístrate en  https   t co 6LKEEGRUeF ¡Es tu momento de recibir la  Vacuna contra  COVID19  Ten a la mano tu CURP y un comprobante de domicilio  Continúa con las medidas de higiene e infórmate en fuentes oficiales   MeCuido  PorAmorALaVida https   t co a34mvUjIAW,2021-09-21 20:00:00
17,es,SSalud_mx,132225222,True,1440398126695673861,"México ha tenido disponibles 111.4 millones de #Vacunas contra #COVID19

➡️ https://t.co/QMQpGGGUPL https://t.co/Axusp2ONiw",['➡️'],"['Vacunas', 'COVID19']",[],['https://t.co/QMQpGGGUPL'],Mexico,México ha tenido disponibles 111 4 millones de  Vacunas contra  COVID19 https   t co QMQpGGGUPL https   t co Axusp2ONiw,2021-09-21 20:00:00
18,es,SSalud_mx,132225222,True,1440390371427508240,"21 de septiembre | Día Mundial del #Alzheimer

El inicio de la enfermedad no puede detenerse o revertirse, pero el diagnóstico temprano permite tener mejores posibilidades de beneficiarse del tratamiento.

Conoce más en ➡️ https://t.co/CyaHB8C3a6

#MeCuido #PorAmorALaVida https://t.co/94tE82u4C2",['➡️'],"['Alzheimer', 'MeCuido', 'PorAmorALaVida']",[],['https://t.co/CyaHB8C3a6'],Mexico,21 de septiembre   Día Mundial del  AlzheimerEl inicio de la enfermedad no puede detenerse o revertirse  pero el diagnóstico temprano permite tener mejores posibilidades de beneficiarse del tratamiento Conoce más en  https   t co CyaHB8C3a6 MeCuido  PorAmorALaVida https   t co 94tE82u4C2,2021-09-21 19:00:00
19,es,SSalud_mx,132225222,True,1440382821567057927,"#YoDecido disfrutar de mi #Sexualidad siendo responsable. 

¡Acércate a los #ServiciosAmigables! Encontrarás información sobre #MétodosAnticonceptivos. 

Visita ➡️ https://t.co/fkdFm2xdQO 

#MeCuido #PorAmorALaVida https://t.co/ancpUPBVp3",['➡️'],"['YoDecido', 'Sexualidad', 'ServiciosAmigables', 'MétodosAnticonceptivos', 'MeCuido', 'PorAmorALaVida']",[],['https://t.co/fkdFm2xdQO'],Mexico, YoDecido disfrutar de mi  Sexualidad siendo responsable  ¡Acércate a los  ServiciosAmigables  Encontrarás información sobre  MétodosAnticonceptivos  Visita  https   t co fkdFm2xdQO  MeCuido  PorAmorALaVida https   t co ancpUPBVp3,2021-09-21 19:00:00
20,es,SSalud_mx,132225222,True,1440375274462404609,"Reconocimiento al #MéritoMédico2021.

¡Participa!

🔸 Recepción de candidaturas: 9 de agosto al 30 de septiembre de 2021, a las 18:00 hrs.

🔸 Consulta las bases en ➡️ https://t.co/Lrr3q4mq87 https://t.co/VmjQXaHnu1","['➡️', '🔸']",['MéritoMédico2021'],[],['https://t.co/Lrr3q4mq87'],Mexico,Reconocimiento al  MéritoMédico2021 ¡Participa  Recepción de candidaturas  9 de agosto al 30 de septiembre de 2021  a las 18 00 hrs  Consulta las bases en  https   t co Lrr3q4mq87 https   t co VmjQXaHnu1,2021-09-21 18:00:00
21,es,SSalud_mx,132225222,True,1440372152960622597,"Hace un momento arribaron al @AICM_mx 228 mil 150 #Vacunas envasadas de #PfizerBioNTech, que sumadas a los anteriores embarques hacen un total de 31 millones 886 mil 205 dosis de este laboratorio. https://t.co/BwLfUSk9yR",[],"['Vacunas', 'PfizerBioNTech']",['AICM_mx'],[],Mexico,Hace un momento arribaron al  AICM mx 228 mil 150  Vacunas envasadas de  PfizerBioNTech  que sumadas a los anteriores embarques hacen un total de 31 millones 886 mil 205 dosis de este laboratorio  https   t co BwLfUSk9yR,2021-09-21 18:00:00
22,es,SSalud_mx,132225222,True,1440368759634423811,"Hoy, nuestro país recibió un millón 978 mil 150 dosis de #Vacunas envasadas contra #COVID19, de las cuales un millón 750 mil son del laboratorio #Moderna y 228 mil 150 de #PfizerBioNTech. https://t.co/TFI0gYHaeL",[],"['Vacunas', 'COVID19', 'Moderna', 'PfizerBioNTech']",[],[],Mexico,Hoy  nuestro país recibió un millón 978 mil 150 dosis de  Vacunas envasadas contra  COVID19  de las cuales un millón 750 mil son del laboratorio  Moderna y 228 mil 150 de  PfizerBioNTech  https   t co TFI0gYHaeL,2021-09-21 18:00:00
23,es,SSalud_mx,132225222,True,1440365763819282440,"En caso de salir positivo al virus #SARSCoV2, debes notificar a las personas con las que tuviste contacto en los últimos tres días y seguir las indicaciones médicas. #MeCuido #PorAmorALaVida https://t.co/SjLefeJBD9",[],"['SARSCoV2', 'MeCuido', 'PorAmorALaVida']",[],[],Mexico,En caso de salir positivo al virus  SARSCoV2  debes notificar a las personas con las que tuviste contacto en los últimos tres días y seguir las indicaciones médicas   MeCuido  PorAmorALaVida https   t co SjLefeJBD9,2021-09-21 17:00:00
24,es,SSalud_mx,132225222,True,1440361101993017346,"México ha recibido 83 millones 211 mil 505 #Vacunas envasadas de @pfizer, #AstraZeneca, #Sinovac, #SputnikV, @CansinoBio, Johnson &amp; Johnson y #Moderna y se han envasado en territorio nacional 28 millones 240 mil 110 biológicos para hacer un total de 111 millones 451 mil 615 dosis https://t.co/civhLNAiGF",[],"['Vacunas', 'AstraZeneca', 'Sinovac', 'SputnikV', 'Moderna']","['pfizer', 'CansinoBio']",[],Mexico,México ha recibido 83 millones 211 mil 505  Vacunas envasadas de  pfizer   AstraZeneca   Sinovac   SputnikV   CansinoBio  Johnson  amp  Johnson y  Moderna y se han envasado en territorio nacional 28 millones 240 mil 110 biológicos para hacer un total de 111 millones 451 mil 615 dosis https   t co civhLNAiGF,2021-09-21 17:00:00
25,es,SSalud_mx,132225222,True,1440360182387601408,"21 de septiembre | Día Mundial del #Alzheimer

Es la forma más común de #Demencia.

Conoce más en ➡️ https://t.co/CyaHB8C3a6

#MeCuido #PorAmorALaVida https://t.co/nzqNBAXmj3",['➡️'],"['Alzheimer', 'Demencia', 'MeCuido', 'PorAmorALaVida']",[],['https://t.co/CyaHB8C3a6'],Mexico,21 de septiembre   Día Mundial del  AlzheimerEs la forma más común de  Demencia Conoce más en  https   t co CyaHB8C3a6 MeCuido  PorAmorALaVida https   t co nzqNBAXmj3,2021-09-21 17:00:00
26,es,SSalud_mx,132225222,True,1440356312747896845,"Aunque ya hayas recibido la vacuna contra #COVID19 debes seguir con la práctica de las #MedidasSanitarias como frecuente #LavadoDeManos, correcto #UsoDeCubrebocas y #SuSanaDistancia. #PorLaSaludYLaVida https://t.co/MHbqaArCKD",[],"['COVID19', 'MedidasSanitarias', 'LavadoDeManos', 'UsoDeCubrebocas', 'SuSanaDistancia', 'PorLaSaludYLaVida']",[],[],Mexico,Aunque ya hayas recibido la vacuna contra  COVID19 debes seguir con la práctica de las  MedidasSanitarias como frecuente  LavadoDeManos  correcto  UsoDeCubrebocas y  SuSanaDistancia   PorLaSaludYLaVida https   t co MHbqaArCKD,2021-09-21 17:00:00
27,es,SSalud_mx,132225222,True,1440352944113676299,"Con esta entrega, el Gobierno de 🇺🇲 donó en total tres millones 500 mil #Vacunas envasadas de #Moderna para su aplicación en nuestro país. #MeCuido #PorAmorALaVida https://t.co/tQe8dIFitA",['🇺🇲'],"['Vacunas', 'Moderna', 'MeCuido', 'PorAmorALaVida']",[],[],Mexico,Con esta entrega  el Gobierno de  donó en total tres millones 500 mil  Vacunas envasadas de  Moderna para su aplicación en nuestro país   MeCuido  PorAmorALaVida https   t co tQe8dIFitA,2021-09-21 17:00:00
28,es,SSalud_mx,132225222,True,1440352625279393806,"Para todas las personas entre 40 y 49 años, llegó su momento de recibir la #Vacuna contra #COVID19.  

Regístrate en ➡️ https://t.co/6LKEEH9v6d 

La mejor vacuna es cuidarnos mutuamente. 
 
#MeCuido #PorAmorALaVida https://t.co/A1ESLQbMWg",['➡️'],"['Vacuna', 'COVID19', 'MeCuido', 'PorAmorALaVida']",[],['https://t.co/6LKEEH9v6d'],Mexico,Para todas las personas entre 40 y 49 años  llegó su momento de recibir la  Vacuna contra  COVID19   Regístrate en  https   t co 6LKEEH9v6d La mejor vacuna es cuidarnos mutuamente    MeCuido  PorAmorALaVida https   t co A1ESLQbMWg,2021-09-21 17:00:00
29,es,SSalud_mx,132225222,True,1440347217408131083,La mañana de este martes México recibió en el @AIT_MX un millón 750 mil #Vacunas envasadas #Spikevax de la farmacéutica #Moderna donadas por el Gobierno de 🇺🇲. https://t.co/yfWa1inbio,['🇺🇲'],"['Vacunas', 'Spikevax', 'Moderna']",['AIT_MX'],[],Mexico,La mañana de este martes México recibió en el  AIT MX un millón 750 mil  Vacunas envasadas  Spikevax de la farmacéutica  Moderna donadas por el Gobierno de   https   t co yfWa1inbio,2021-09-21 16:00:00
30,es,SSalud_mx,132225222,True,1440345080041074692,"⚠️ ATENCIÓN ⚠️ 

Nota aclaratoria a la opinión pública y profesionales de la salud que presentarán el #ENARM2021. 

Evita ser víctima de fraude. Te invitamos a infórmate por los canales oficiales. 

#MeCuido #PorAmorALaVida https://t.co/UsYZJTVAi3",['⚠️'],"['ENARM2021', 'MeCuido', 'PorAmorALaVida']",[],[],Mexico, ATENCIÓN  Nota aclaratoria a la opinión pública y profesionales de la salud que presentarán el  ENARM2021  Evita ser víctima de fraude  Te invitamos a infórmate por los canales oficiales   MeCuido  PorAmorALaVida https   t co UsYZJTVAi3,2021-09-21 16:00:00
31,es,SSalud_mx,132225222,True,1440343152984924179,"El subsecretario @HLGatell informó que se registra por octava semana consecutiva una reducción en la pandemia por #SARSCoV2, tanto en los casos activos como en las hospitalizaciones. #ElPulsoDeLaSalud https://t.co/EsXopzDkD2",[],"['SARSCoV2', 'ElPulsoDeLaSalud']",['HLGatell'],[],Mexico,El subsecretario  HLGatell informó que se registra por octava semana consecutiva una reducción en la pandemia por  SARSCoV2  tanto en los casos activos como en las hospitalizaciones   ElPulsoDeLaSalud https   t co EsXopzDkD2,2021-09-21 16:00:00
32,es,SSalud_mx,132225222,True,1440338119249694742,"Al informar sobre la actualización del abasto de #Medicamentos, el secretario Jorge Alcocer Varela indicó que, al corte del día de ayer, se han adquirido 444 millones 886 mil 390 piezas y se han entregado 104 millones a instituciones del sector salud. #ElPulsoDeLaSalud https://t.co/ZufV7iWzwT",[],"['Medicamentos', 'ElPulsoDeLaSalud']",[],[],Mexico,Al informar sobre la actualización del abasto de  Medicamentos  el secretario Jorge Alcocer Varela indicó que  al corte del día de ayer  se han adquirido 444 millones 886 mil 390 piezas y se han entregado 104 millones a instituciones del sector salud   ElPulsoDeLaSalud https   t co ZufV7iWzwT,2021-09-21 16:00:00
33,es,SSalud_mx,132225222,True,1440329984678236160,"21 de septiembre | Día Mundial del #Alzheimer

Es una enfermedad progresiva y degenerativa que deteriora la memoria y la conducta.

Conoce más en ➡️ https://t.co/CyaHB8TEyG

#MeCuido #PorAmorALaVida https://t.co/JaPTq3XSO0",['➡️'],"['Alzheimer', 'MeCuido', 'PorAmorALaVida']",[],['https://t.co/CyaHB8TEyG'],Mexico,21 de septiembre   Día Mundial del  AlzheimerEs una enfermedad progresiva y degenerativa que deteriora la memoria y la conducta Conoce más en  https   t co CyaHB8TEyG MeCuido  PorAmorALaVida https   t co JaPTq3XSO0,2021-09-21 15:00:00
34,es,SSalud_mx,132225222,True,1440322425254780928,"💡 ¡Recuerda! 💡

Está en nuestras manos prevenir contagios y evitar complicaciones. ¡No bajemos la guardia!

✅ #LavadoDeManos 
✅ #UsoDeCubrebocas 
✅ #SuSanaDistancia 

Manda un WhatsApp al 📲 56 1713 0557 e infórmate.

#MeCuido #PorAmorALaVida https://t.co/tEUMxr1WHP","['📲', '✅', '💡']","['LavadoDeManos', 'UsoDeCubrebocas', 'SuSanaDistancia', 'MeCuido', 'PorAmorALaVida']",[],[],Mexico, ¡Recuerda  Está en nuestras manos prevenir contagios y evitar complicaciones  ¡No bajemos la guardia   LavadoDeManos   UsoDeCubrebocas   SuSanaDistancia Manda un WhatsApp al  56 1713 0557 e infórmate  MeCuido  PorAmorALaVida https   t co tEUMxr1WHP,2021-09-21 15:00:00
35,es,SSalud_mx,132225222,True,1440277125714567168,"Semana para la #PrevenciónDelEmbarazo en Adolescentes en América Latina

Acércate a los #ServiciosAmigables: un espacio donde se ofrece información sobre #SaludSexual y #SaludReproductiva para las y los adolescentes.

Visita ➡️ https://t.co/fkdFm2OPfo

#MeCuido #PorAmorALaVida https://t.co/OnAqZjDecP",['➡️'],"['PrevenciónDelEmbarazo', 'ServiciosAmigables', 'SaludSexual', 'SaludReproductiva', 'MeCuido', 'PorAmorALaVida']",[],['https://t.co/fkdFm2OPfo'],Mexico,Semana para la  PrevenciónDelEmbarazo en Adolescentes en América LatinaAcércate a los  ServiciosAmigables  un espacio donde se ofrece información sobre  SaludSexual y  SaludReproductiva para las y los adolescentes Visita  https   t co fkdFm2OPfo MeCuido  PorAmorALaVida https   t co OnAqZjDecP,2021-09-21 12:00:00
36,es,SSalud_mx,132225222,True,1440269575623413760,"21 de septiembre | Día Mundial del #Alzheimer

Conoce más en ➡️ https://t.co/CyaHB8TEyG

#MeCuido #PorAmorALaVida https://t.co/C0A0Fsb1II",['➡️'],"['Alzheimer', 'MeCuido', 'PorAmorALaVida']",[],['https://t.co/CyaHB8TEyG'],Mexico,21 de septiembre   Día Mundial del  AlzheimerConoce más en  https   t co CyaHB8TEyG MeCuido  PorAmorALaVida https   t co C0A0Fsb1II,2021-09-21 11:00:00
37,es,SSalud_mx,132225222,True,1440163883675648003,"En México, la vacuna contra #COVID19 es universal y voluntaria. 

¡Cuidémonos entre todas y todos! #Vacúnate y no bajes la guardia.

Más información en ➡️ https://t.co/8eu3lWRfyH

#MeCuido #PorAmorALaVida https://t.co/MWmiZa2kmR",['➡️'],"['COVID19', 'Vacúnate', 'MeCuido', 'PorAmorALaVida']",[],['https://t.co/8eu3lWRfyH'],Mexico,En México  la vacuna contra  COVID19 es universal y voluntaria  ¡Cuidémonos entre todas y todos   Vacúnate y no bajes la guardia Más información en  https   t co 8eu3lWRfyH MeCuido  PorAmorALaVida https   t co MWmiZa2kmR,2021-09-21 04:00:00
38,es,SSalud_mx,132225222,True,1440148788631511040,"¡La #Vacunación contra #COVID19 continúa! 

¿Tienes 18 años o más? Regístrate en ➡️ https://t.co/6LKEEGRUeF

Mantén las medidas de higiene.

#UsoDeCubrebocas #LavadoDeManos

#MeCuido #PorAmorALaVida https://t.co/VaZWeyKOjU",['➡️'],"['Vacunación', 'COVID19', 'UsoDeCubrebocas', 'LavadoDeManos', 'MeCuido', 'PorAmorALaVida']",[],['https://t.co/6LKEEGRUeF'],Mexico,¡La  Vacunación contra  COVID19 continúa  ¿Tienes 18 años o más  Regístrate en  https   t co 6LKEEGRUeFMantén las medidas de higiene  UsoDeCubrebocas  LavadoDeManos MeCuido  PorAmorALaVida https   t co VaZWeyKOjU,2021-09-21 03:00:00
39,es,SSalud_mx,132225222,True,1440141230046732290,"#CuidamosNuestraSalud 

Realiza actividad física.

¡No bajes la guardia! #Vacúnate cuando sea tu momento y mantén las medidas de higiene: 

✅ #UsoDeCubrebocas
✅ #LavadoDeManos
✅ #SuSanaDistancia 

Manda un WhatsApp al 📲 56 1713 0557 e infórmate. https://t.co/tJaQHYnozf","['📲', '✅']","['CuidamosNuestraSalud', 'Vacúnate', 'UsoDeCubrebocas', 'LavadoDeManos', 'SuSanaDistancia']",[],[],Mexico, CuidamosNuestraSalud Realiza actividad física ¡No bajes la guardia   Vacúnate cuando sea tu momento y mantén las medidas de higiene    UsoDeCubrebocas  LavadoDeManos  SuSanaDistancia Manda un WhatsApp al  56 1713 0557 e infórmate  https   t co tJaQHYnozf,2021-09-21 03:00:00
40,es,SSalud_mx,132225222,True,1440140191126200320,"#ComunicadoSalud 

Siete de cada 10 personas adultas cuentan con al menos una dosis contra #COVID19

➡️ https://t.co/C7bhSMwGDO https://t.co/m1RoDF370E",['➡️'],"['ComunicadoSalud', 'COVID19']",[],['https://t.co/C7bhSMwGDO'],Mexico, ComunicadoSalud Siete de cada 10 personas adultas cuentan con al menos una dosis contra  COVID19 https   t co C7bhSMwGDO https   t co m1RoDF370E,2021-09-21 02:00:00
