,tweet_lang,replied_to_tweet_id,replied_to_user_id,reply_text,id,verified,text_hi,tweet_date,country,tweet_text,tweet_emoticons,hashtags,mentions,tweet_urls,text_en
0,hi,1440910589375619074,39240673, ABPNews Jo media 5 gm drugs par kohram machaye hui thi woh aaj chuup hai https   t co w6oDuDZTYP,1440911343284940804,False, ABPNews Jo media 5 gm drugs par kohram machaye hui thi woh aaj chuup hai https   t co w6oDuDZTYP,2021-09-23T05:30:09.000Z,India,"@ABPNews Jo media 5 gm drugs par kohram machaye hui thi woh aaj chuup hai.

https://t.co/w6oDuDZTYP",[],[],['ABPNews'],['https://t.co/w6oDuDZTYP'],
1,hi,1440906855119605761,1340291767296425984, AapGhumaKeLeL0 मशरूम,1440916202231009280,False, AapGhumaKeLeL0 मशरूम,2021-09-23T05:49:28.000Z,India,@AapGhumaKeLeL0 मशरूम,[],[],['AapGhumaKeLeL0'],[],
2,hi,1440899403254931460,932512323914178560,थैंक्यू इंडियाहर हर मोदीघर घर मोदी https   t co M2SvzbU5I2,1440899794042380300,False,थैंक्यू इंडियाहर हर मोदीघर घर मोदी https   t co M2SvzbU5I2,2021-09-23T04:44:16.000Z,India,"🇮🇳थैंक्यू इंडिया🇮🇳

हर हर मोदी💪💪💪💪💪💪
घर घर मोदी🙏🙏🙏🙏🙏🙏 https://t.co/M2SvzbU5I2","['🙏', '💪', '🇮🇳']",[],[],[],
3,hi,1440899403254931460,932512323914178560,8   को वैक्सीन     फ्री     भारत में  पूरी दुनिया में सिर्फ भारत में ही वैक्सीनेशन फ़्री हो रहा है।          मगर हमें तो पेट्रोल से तकलीफ़ है।पूरा विश्व यह सोचकर परेशान हैं कि भारत 135  करोड़ लोगों को फ़्री  टीकाकरण  और  80  करोड़ लोगों को मुफ्त राशन कैसे दे पा रहा है।।,1440899572469927936,False,8   को वैक्सीन     फ्री     भारत में  पूरी दुनिया में सिर्फ भारत में ही वैक्सीनेशन फ़्री हो रहा है।          मगर हमें तो पेट्रोल से तकलीफ़ है।पूरा विश्व यह सोचकर परेशान हैं कि भारत 135  करोड़ लोगों को फ़्री  टीकाकरण  और  80  करोड़ लोगों को मुफ्त राशन कैसे दे पा रहा है।।,2021-09-23T04:43:23.000Z,India,"8-- को वैक्सीन --- फ्री  (  भारत में )
पूरी दुनिया में सिर्फ भारत में ही वैक्सीनेशन फ़्री हो रहा है।
          मगर हमें तो पेट्रोल से तकलीफ़ है।
पूरा विश्व यह सोचकर परेशान हैं कि भारत 135  करोड़ लोगों को फ़्री  टीकाकरण  और  80  करोड़ लोगों को मुफ्त राशन कैसे दे पा रहा है।।",[],[],[],['https://t.co/WqhXz9V64H'],
4,en,1440898355291312129,461841349, ZeeNews Check out my Gig on Fiverr  I will convert psd to html  xd to html  sketch  image to html responsive bootstrap 4   HTML  CSS  JS  Webdesigner  webdevelopment https   t co fmOO0Gdhq7,1440915706950795274,False,,2021-09-23T05:47:30.000Z,India,"@ZeeNews Check out my Gig on Fiverr: I will convert psd to html, xd to html, sketch, image to html responsive bootstrap 4  #HTML #CSS #JS #Webdesigner #webdevelopment 

https://t.co/fmOO0Gdhq7",[],[],['ZeeNews'],['https://t.co/7fOmYCYtRU'], ZeeNews Check out my Gig on Fiverr  I will convert psd to html  xd to html  sketch  image to html responsive bootstrap 4   HTML  CSS  JS  Webdesigner  webdevelopment https   t co fmOO0Gdhq7
5,hi,1440898355291312129,461841349, ZeeNews सरकार जीवी पत्रकार और चैनल ।ये न्यूज क्यो नहीं दिखा रहे हो  https   t co bdop4jNvkI,1440901144746758147,False, ZeeNews सरकार जीवी पत्रकार और चैनल ।ये न्यूज क्यो नहीं दिखा रहे हो  https   t co bdop4jNvkI,2021-09-23T04:49:38.000Z,India,"@ZeeNews सरकार जीवी पत्रकार और चैनल ।
ये न्यूज क्यो नहीं दिखा रहे हो? https://t.co/bdop4jNvkI",[],[],['ZeeNews'],[],
6,hi,1440896589443129349,2254723094, Akpattnaik25 सूप्रभात नमस्कार दादा हर हर महादेव ,1440908225621094410,False, Akpattnaik25 सूप्रभात नमस्कार दादा हर हर महादेव ,2021-09-23T05:17:46.000Z,India,"@Akpattnaik25 सूप्रभात नमस्कार दादा 🙏
हर हर महादेव 🙏",['🙏'],[],['Akpattnaik25'],[],
7,hi,1440896589443129349,2254723094, Akpattnaik25 शर्म तो उसको आना चाहिए जिसने सभी प्रोटोकॉल तोड़कर  सर्टिफिकेट पर छपास बीमारी के कारण फ़ोटो लगवाया,1440897231624671232,False, Akpattnaik25 शर्म तो उसको आना चाहिए जिसने सभी प्रोटोकॉल तोड़कर  सर्टिफिकेट पर छपास बीमारी के कारण फ़ोटो लगवाया,2021-09-23T04:34:05.000Z,India,@Akpattnaik25 शर्म तो उसको आना चाहिए जिसने सभी प्रोटोकॉल तोड़कर  सर्टिफिकेट पर छपास बीमारी के कारण फ़ोटो लगवाया,[],[],['Akpattnaik25'],[],
8,hi,1440895286767878146,1199243479714390021, AHindinews  HARRESMENTमोदी सर जी मेरी भी सुन लीजियेदेश में अरबो रूपये की drugs पकड़ी जा चुकी हैलेकिन केन्द्र सरकार drugs एडिटबलात्कार करने नोकरी के नाम पर घुस लेने वालो के खिलाफ कार्यवाही करने की बजाय जाँच कराने को भी तैयार नही है क्योंकि MP साहब मिनिस्टर के भतीजे हैं pmo  BJP4India  ,1440898435469565958,False, AHindinews  HARRESMENTमोदी सर जी मेरी भी सुन लीजियेदेश में अरबो रूपये की drugs पकड़ी जा चुकी हैलेकिन केन्द्र सरकार drugs एडिटबलात्कार करने नोकरी के नाम पर घुस लेने वालो के खिलाफ कार्यवाही करने की बजाय जाँच कराने को भी तैयार नही है क्योंकि MP साहब मिनिस्टर के भतीजे हैं pmo  BJP4India  ,2021-09-23T04:38:52.000Z,India,"@AHindinews #HARRESMENT
मोदी सर जी मेरी भी सुन लीजिये
देश में अरबो रूपये की drugs पकड़ी जा चुकी है
लेकिन केन्द्र सरकार drugs एडिट
बलात्कार करने/नोकरी के नाम पर घुस लेने वालो के खिलाफ कार्यवाही करने की बजाय जाँच कराने को भी तैयार नही है क्योंकि MP साहब मिनिस्टर के भतीजे हैं
@pmo @BJP4India ?",[],['HARRESMENT'],['AHindinews'],['https://t.co/lx9ioKesVS'],
9,hi,1440885317297266695,3230300724, Ramraajya  SHUSSAI02168178 हो सकता है,1440896528487370758,False, Ramraajya  SHUSSAI02168178 हो सकता है,2021-09-23T04:31:17.000Z,India,@Ramraajya @SHUSSAI02168178 हो सकता है,[],[],"['Ramraajya', 'SHUSSAI02168178']",[],
10,hi,1440884193429389320,1731129494, News18Bihar और यह दुर्गम क्या होता है  जगह दुर्गम तो वहा के लोग आप के अनुसार आदिमानव हो गए। इसको पिछड़ा प्रदेश बोलिये।,1440889181341818885,False, News18Bihar और यह दुर्गम क्या होता है  जगह दुर्गम तो वहा के लोग आप के अनुसार आदिमानव हो गए। इसको पिछड़ा प्रदेश बोलिये।,2021-09-23T04:02:05.000Z,India,"@News18Bihar और यह दुर्गम क्या होता है, जगह दुर्गम तो वहा के लोग आप के अनुसार आदिमानव हो गए। इसको पिछड़ा प्रदेश बोलिये।",[],[],['News18Bihar'],[],
11,hi,1440884193429389320,1731129494, News18Bihar आपको सलाम। पर यह विचारणीय विषय है कि अभी अभी हमारे प्रदेश पक्की सड़को से नही जुड़ पाए है।,1440887696008744960,False, News18Bihar आपको सलाम। पर यह विचारणीय विषय है कि अभी अभी हमारे प्रदेश पक्की सड़को से नही जुड़ पाए है।,2021-09-23T03:56:11.000Z,India,@News18Bihar आपको सलाम। पर यह विचारणीय विषय है कि अभी अभी हमारे प्रदेश पक्की सड़को से नही जुड़ पाए है।,[],[],['News18Bihar'],[],
