,tweet_lang,replied_to_tweet_id,replied_to_user_id,reply_text,id,verified,text_hi,tweet_date,country,tweet_text,tweet_emoticons,hashtags,mentions,tweet_urls,text_en
0,hi,1440683392899551239,2506662439, CMMadhyaPradesh  ChouhanShivraj  start MP teachers transfer portal पारदर्शिता सेसमानता से नियम सभी के लिये बराबर  के आधार परट्रांसफर होने चाहिए थेसिर्फसिफारशी हुये  सिर्फ कुछ चहीतों के हुये ऐसा क्यों  हमारे जैसे हजारों शिक्षक कहाँ फरियाद लेकर जायें कौन सुनेगा हमारी   narendramodiOR RahulGandhi  ,1440684969471270921,False, CMMadhyaPradesh  ChouhanShivraj  start MP teachers transfer portal पारदर्शिता सेसमानता से नियम सभी के लिये बराबर  के आधार परट्रांसफर होने चाहिए थेसिर्फसिफारशी हुये  सिर्फ कुछ चहीतों के हुये ऐसा क्यों  हमारे जैसे हजारों शिक्षक कहाँ फरियाद लेकर जायें कौन सुनेगा हमारी   narendramodiOR RahulGandhi  ,2021-09-22T14:30:38.000Z,India,"@CMMadhyaPradesh @ChouhanShivraj #start_MP_teachers_transfer_portal 
पारदर्शिता से
समानता से
""नियम सभी के लिये बराबर"" के आधार पर
ट्रांसफर होने चाहिए थे
सिर्फ
सिफारशी हुये ,सिर्फ कुछ चहीतों के हुये 
ऐसा क्यों ?😥
हमारे जैसे हजारों शिक्षक कहाँ फरियाद लेकर जायें?
कौन सुनेगा हमारी ?
@narendramodi
OR
@RahulGandhi 
?",['😥'],['start_MP_teachers_transfer_portal'],"['CMMadhyaPradesh', 'ChouhanShivraj']",['https://t.co/7kXTHBFEGr'],
1,en,1440638004175900681,1054280765612216321, Dm Motihari  IPRD Bihar  Kapil IAS To achive this you should start door to door vaccination campaign,1440702614249750535,False,,2021-09-22T15:40:44.000Z,India,@Dm_Motihari @IPRD_Bihar @Kapil_IAS To achive this you should start door to door vaccination campaign,[],[],"['Dm_Motihari', 'IPRD_Bihar', 'Kapil_IAS']",[], Dm Motihari  IPRD Bihar  Kapil IAS To achive this you should start door to door vaccination campaign
2,hi,1440358916248903685,742293662638309376,बैठक के दौरान विश्वविद्यालयों के छात्रों और कामकाजी आबादी को टीके की दूसरी खुराक देने के बारे में भी चर्चा की गई। VaccineForAll https   t co tEnngisqaQ,1440358928924037125,False,बैठक के दौरान विश्वविद्यालयों के छात्रों और कामकाजी आबादी को टीके की दूसरी खुराक देने के बारे में भी चर्चा की गई। VaccineForAll https   t co tEnngisqaQ,2021-09-21T16:55:03.000Z,India,"बैठक के दौरान विश्वविद्यालयों के छात्रों और कामकाजी आबादी को टीके की दूसरी खुराक देने के बारे में भी चर्चा की गई।

#VaccineForAll https://t.co/tEnngisqaQ",[],[],[],['https://t.co/ry5rR2CtWV'],
3,hi,1440358916248903685,742293662638309376,बयान में कहा गया कि ‘क्यूआर कोड’ से इस बात की पुष्टि करने में मदद मिलेगी कि आवासीय सोसायटी के निवासी और इमारतों अथवा कार्यालयों में काम करने वाले लोगों का पूर्ण टीकाकरण हो चुका है। QRCode,1440358921953181696,False,बयान में कहा गया कि ‘क्यूआर कोड’ से इस बात की पुष्टि करने में मदद मिलेगी कि आवासीय सोसायटी के निवासी और इमारतों अथवा कार्यालयों में काम करने वाले लोगों का पूर्ण टीकाकरण हो चुका है। QRCode,2021-09-21T16:55:02.000Z,India,"बयान में कहा गया कि ‘क्यूआर कोड’ से इस बात की पुष्टि करने में मदद मिलेगी कि आवासीय सोसायटी के निवासी और इमारतों अथवा कार्यालयों में काम करने वाले लोगों का पूर्ण टीकाकरण हो चुका है।
#QRCode",[],[],[],['https://t.co/wxSH8WSGAr'],
4,en,1440324216134328327,1248189719474663425, ChapraTak  nildeoreIAS  Saran dm  NitishKumar  mangalpandeybjp  KaushalAliKhan Congratulations Saran ,1440654796143271949,False,,2021-09-22T12:30:44.000Z,India,@ChapraTak @nildeoreIAS @Saran_dm @NitishKumar @mangalpandeybjp @KaushalAliKhan Congratulations Saran 👏👏🎉💐,"['🎉', '👏', '💐']",[],"['ChapraTak', 'nildeoreIAS', 'Saran_dm', 'NitishKumar', 'mangalpandeybjp', 'KaushalAliKhan']",[], ChapraTak  nildeoreIAS  Saran dm  NitishKumar  mangalpandeybjp  KaushalAliKhan Congratulations Saran 
5,hi,1440324216134328327,1248189719474663425, ChapraTak  nildeoreIAS  Saran dm  NitishKumar  mangalpandeybjp  KaushalAliKhan बधाई हो आपको।,1440627077938442244,False, ChapraTak  nildeoreIAS  Saran dm  NitishKumar  mangalpandeybjp  KaushalAliKhan बधाई हो आपको।,2021-09-22T10:40:35.000Z,India,@ChapraTak @nildeoreIAS @Saran_dm @NitishKumar @mangalpandeybjp @KaushalAliKhan बधाई हो आपको।,[],[],"['ChapraTak', 'nildeoreIAS', 'Saran_dm', 'NitishKumar', 'mangalpandeybjp', 'KaushalAliKhan']",[],
6,en,1440303859117686789,3014871359, Saran dm  nildeoreIAS  BiharHealthDept Congratulations,1440316662834622470,False,,2021-09-21T14:07:06.000Z,India,@Saran_dm @nildeoreIAS @BiharHealthDept Congratulations,[],[],"['Saran_dm', 'nildeoreIAS', 'BiharHealthDept']",[], Saran dm  nildeoreIAS  BiharHealthDept Congratulations
7,hi,1439984384287776770,980054458427170816, collchhatarpur  JansamparkMP  healthminmp Dear sir jo kendra par servant hote hai yah jo vaccine lagwane ate h unse bat tak nai karte koi jankari bhi nahi dete uske liye kya kare,1439988273196068867,False, collchhatarpur  JansamparkMP  healthminmp Dear sir jo kendra par servant hote hai yah jo vaccine lagwane ate h unse bat tak nai karte koi jankari bhi nahi dete uske liye kya kare,2021-09-20T16:22:12.000Z,India,@collchhatarpur @JansamparkMP @healthminmp Dear sir jo kendra par servant hote hai yah jo vaccine lagwane ate h unse bat tak nai karte koi jankari bhi nahi dete uske liye kya kare,[],[],"['collchhatarpur', 'JansamparkMP', 'healthminmp']",['https://t.co/P1LJQ9HeAv'],
8,en,1439984384287776770,980054458427170816, collchhatarpur  JansamparkMP  healthminmp Dear Sir Just go n see the pathetic condition of district hospital Chhatarpur yesterday I was there only one lift is working no doctors on round only nursing staff is there they also rude to patients n their relatives,1439986227013246982,False,,2021-09-20T16:14:04.000Z,India,@collchhatarpur @JansamparkMP @healthminmp Dear Sir Just go n see the pathetic condition of district hospital Chhatarpur yesterday I was there only one lift is working no doctors on round only nursing staff is there they also rude to patients n their relatives,[],[],"['collchhatarpur', 'JansamparkMP', 'healthminmp']",['https://t.co/61wzhCq7BM'], collchhatarpur  JansamparkMP  healthminmp Dear Sir Just go n see the pathetic condition of district hospital Chhatarpur yesterday I was there only one lift is working no doctors on round only nursing staff is there they also rude to patients n their relatives
9,hi,1439851478571634688,759005443477811201, PunjabKesariCom रोजगार हेतु सूचनामनचाहा रोजगार मिलने तकरहना खाना मुफ्त पाएंबस जन रसोई इन्दिरानगर लखनऊ के कार्यों मे सहयोग करना होगाhttps   t co 0NfLWwBfcbजरूरत मंदो को जानकारी देकरउनकी मदद आपभी कर सकते हैंहमारा प्रयास आपका सहयोगकोरोना मंदी के कारण कोई भूखा न रहे https   t co HhcBiDUQYC,1440082734701891590,False, PunjabKesariCom रोजगार हेतु सूचनामनचाहा रोजगार मिलने तकरहना खाना मुफ्त पाएंबस जन रसोई इन्दिरानगर लखनऊ के कार्यों मे सहयोग करना होगाhttps   t co 0NfLWwBfcbजरूरत मंदो को जानकारी देकरउनकी मदद आपभी कर सकते हैंहमारा प्रयास आपका सहयोगकोरोना मंदी के कारण कोई भूखा न रहे https   t co HhcBiDUQYC,2021-09-20T22:37:34.000Z,India,"@PunjabKesariCom रोजगार हेतु सूचना
मनचाहा रोजगार मिलने तक
रहना खाना मुफ्त पाएं
बस जन रसोई इन्दिरानगर लखनऊ के कार्यों मे सहयोग करना होगा
https://t.co/0NfLWwBfcb
जरूरत मंदो को जानकारी देकर
उनकी मदद आपभी कर सकते हैं
हमारा-प्रयास आपका-सहयोग
कोरोना मंदी के कारण कोई भूखा न रहे https://t.co/HhcBiDUQYC",[],[],['PunjabKesariCom'],['https://t.co/OJaU28lnZ8'],
