,tweet_lang,poi_name,poi_id,verified,id,tweet_text,tweet_emoticons,hashtags,mentions,tweet_urls,country,text_es,tweet_date
82,es,tatclouthier,33937794,True,1399002085086093312,"Bellos lugares de nuestro país que invitan a conocerlo, cuidarlo y consumir local. Buen domingo #Sinaloa #Topolobampo https://t.co/YhwIP55Sgs",[],"['Sinaloa', 'Topolobampo']",[],[],Mexico,Bellos lugares de nuestro país que invitan a conocerlo  cuidarlo y consumir local  Buen domingo  Sinaloa  Topolobampo https   t co YhwIP55Sgs,2021-05-30 14:00:00
83,es,tatclouthier,33937794,True,1398295394195546112,Felicitaciones al secretario @guerrajaime por su elección como nuevo presidente de @amsdemex y mi  reconocimiento a Gustavo Puente por la  labor realizada. Le deseo el mayor de los éxitos a ambos.,[],[],"['guerrajaime', 'amsdemex']",[],Mexico,Felicitaciones al secretario  guerrajaime por su elección como nuevo presidente de  amsdemex y mi  reconocimiento a Gustavo Puente por la  labor realizada  Le deseo el mayor de los éxitos a ambos ,2021-05-28 15:00:00
84,es,tatclouthier,33937794,True,1397529591011594243,Iniciamos temprano con el Grupo Ottawa para hablar sobre comercio y salud y la reforma de la OMC. https://t.co/ppUKOhCDBX,[],[],[],[],Mexico,Iniciamos temprano con el Grupo Ottawa para hablar sobre comercio y salud y la reforma de la OMC  https   t co ppUKOhCDBX,2021-05-26 12:00:00
85,es,tatclouthier,33937794,True,1396534216972804096,Buen momento para compartir la invitación a la jornada de cine europeo que hacen nuestros amigos de @UnionEuropeaRD. Comparte y disfruta. Ccp. @luzmadelamora @yorimtz @AmayaDucru https://t.co/fpfGD8gQhw,[],[],"['UnionEuropeaRD', 'luzmadelamora', 'yorimtz', 'AmayaDucru']",[],Mexico,Buen momento para compartir la invitación a la jornada de cine europeo que hacen nuestros amigos de  UnionEuropeaRD  Comparte y disfruta  Ccp   luzmadelamora  yorimtz  AmayaDucru https   t co fpfGD8gQhw,2021-05-23 19:00:00
86,es,tatclouthier,33937794,True,1395799689941995521,"La ONU declaró en 1945 , el 21 de mayo ""Día de la Mujer Empresaria"", como apoyo a las mujeres se hicieron cargo de las empresas  durante la 2nda GM. Las felicitamos por sacar el trabajo adelante y seguir colaborando en la mejora de los trabajos y el bienestar de la sociedad.",[],[],[],[],Mexico,La ONU declaró en 1945   el 21 de mayo  Día de la Mujer Empresaria   como apoyo a las mujeres se hicieron cargo de las empresas  durante la 2nda GM  Las felicitamos por sacar el trabajo adelante y seguir colaborando en la mejora de los trabajos y el bienestar de la sociedad ,2021-05-21 18:00:00
87,es,tatclouthier,33937794,True,1394840063251464195,"De forma exitosa concluimos los trabajos de la Primera Reunión de la Comisión de Libre Comercio del 
#TMEC con una visión clara y compartida con @mary_ng y @AmbassadorTai de mantener el compromiso por crear una región comercial incluyente, justa y productiva para sus habitantes. https://t.co/O0gmtKh8xJ",[],['TMEC'],"['mary_ng', 'AmbassadorTai']",[],Mexico,De forma exitosa concluimos los trabajos de la Primera Reunión de la Comisión de Libre Comercio del  TMEC con una visión clara y compartida con  mary ng y  AmbassadorTai de mantener el compromiso por crear una región comercial incluyente  justa y productiva para sus habitantes  https   t co O0gmtKh8xJ,2021-05-19 02:00:00
88,es,tatclouthier,33937794,True,1394641722232213506,"#BuenMartes. Hoy es el segundo y último día de la Comisión de Libre Comercio.

Continuaremos el diálogo y discutiremos los informes de todos los Comités que han sesionado desde la entrada en vigor del #TMEC

L@s invito a estar pendientes de @SE_mx para conocer los resultados.",[],"['BuenMartes', 'TMEC']",['SE_mx'],[],Mexico, BuenMartes  Hoy es el segundo y último día de la Comisión de Libre Comercio Continuaremos el diálogo y discutiremos los informes de todos los Comités que han sesionado desde la entrada en vigor del  TMECL s invito a estar pendientes de  SE mx para conocer los resultados ,2021-05-18 13:00:00
89,es,tatclouthier,33937794,True,1394419283439071233,"Concluimos el 1er día de la Comisión de Libre Comercio después de sostener encuentros francos y constructivos con EE.UU y Canadá. 

Reiteramos el interés de México por construir una #AméricaDelNorte competitiva, incluyente y sostenible a través de un diálogo abierto y permanente.",[],['AméricaDelNorte'],[],[],Mexico,Concluimos el 1er día de la Comisión de Libre Comercio después de sostener encuentros francos y constructivos con EE UU y Canadá  Reiteramos el interés de México por construir una  AméricaDelNorte competitiva  incluyente y sostenible a través de un diálogo abierto y permanente ,2021-05-17 22:00:00
90,es,tatclouthier,33937794,True,1394326111761338372,"En conjunto con mis contrapartes de EE.UU. y Canadá, @AmbassadorTai y @mary_ng , tengo el gusto de presidir la 1a Comisión de Libre Comercio. Dicho comité nos permitirá evaluar los avances del #TMEC alcanzados en casi 12 meses de su entrada en vigor.",[],['TMEC'],"['AmbassadorTai', 'mary_ng']",[],Mexico,En conjunto con mis contrapartes de EE UU  y Canadá   AmbassadorTai y  mary ng   tengo el gusto de presidir la 1a Comisión de Libre Comercio  Dicho comité nos permitirá evaluar los avances del  TMEC alcanzados en casi 12 meses de su entrada en vigor ,2021-05-17 16:00:00
91,es,tatclouthier,33937794,True,1394270946492657666,"#BuenLunes, comparto mi colaboración en @ElFinanciero_Mx: La Comisión de Libre Comercio: un diálogo constructivo para fortalecer América del Norte https://t.co/182tn0DLjz",[],['BuenLunes'],['ElFinanciero_Mx'],['https://t.co/182tn0DLjz'],Mexico, BuenLunes  comparto mi colaboración en  ElFinanciero Mx  La Comisión de Libre Comercio  un diálogo constructivo para fortalecer América del Norte https   t co 182tn0DLjz,2021-05-17 13:00:00
92,es,tatclouthier,33937794,True,1394087092167249924,"Gracias al Alcalde de #Torreón  x  las atenciones hacia el Embajador de #China  y a una servidora en el ""Foro Económico"" de ambos países. https://t.co/0bf49OVOHt",[],"['Torreón', 'China']",[],[],Mexico,Gracias al Alcalde de  Torreón  x  las atenciones hacia el Embajador de  China  y a una servidora en el  Foro Económico  de ambos países  https   t co 0bf49OVOHt,2021-05-17 00:00:00
93,es,tatclouthier,33937794,True,1393574047661928454,"La educación está vinculada al desarrollo económico y comunitario de las naciones. Educar es sinónimo de generosidad y de gran vocación social. 

“Los profesores se desprenden de cuanto tienen y de cuanto saben, porque su misión es esa: dar”. E. Poniatowska.

#FelizDíaDelMaestro https://t.co/MuK2PjdfCj",[],['FelizDíaDelMaestro'],[],[],Mexico,La educación está vinculada al desarrollo económico y comunitario de las naciones  Educar es sinónimo de generosidad y de gran vocación social  “Los profesores se desprenden de cuanto tienen y de cuanto saben  porque su misión es esa  dar”  E  Poniatowska  FelizDíaDelMaestro https   t co MuK2PjdfCj,2021-05-15 14:00:00
94,es,tatclouthier,33937794,True,1392887106276577281,"Agradezco a @Hacienda_Mexico y a @ASCOA la invitación para hablar sobre las nuevas oportunidades de inversión, la relevancia de la transición tecnológica y digital, así como las prioridades a atender en los próximos meses.",[],[],"['Hacienda_Mexico', 'ASCOA']",[],Mexico,Agradezco a  Hacienda Mexico y a  ASCOA la invitación para hablar sobre las nuevas oportunidades de inversión  la relevancia de la transición tecnológica y digital  así como las prioridades a atender en los próximos meses ,2021-05-13 17:00:00
95,es,tatclouthier,33937794,True,1392845286599544834,"Celebramos que el fondo de inversión inmobiliario, Meor, esté listo para construir ocho parques industriales con una inversión de 3 mil millones de pesos durante los siguientes 12 a 18 meses.",[],[],[],[],Mexico,Celebramos que el fondo de inversión inmobiliario  Meor  esté listo para construir ocho parques industriales con una inversión de 3 mil millones de pesos durante los siguientes 12 a 18 meses ,2021-05-13 14:00:00
96,es,tatclouthier,33937794,True,1392169562435620867,Súmate para cumplir la meta: 3 millones de mujeres comercializando sus productos en el exterior y así lograr mejor futuro para las mujeres empresarias mexicanas. https://t.co/YH3p1RObg8,[],[],[],['https://t.co/YH3p1RObg8'],Mexico,Súmate para cumplir la meta  3 millones de mujeres comercializando sus productos en el exterior y así lograr mejor futuro para las mujeres empresarias mexicanas  https   t co YH3p1RObg8,2021-05-11 17:00:00
97,es,tatclouthier,33937794,True,1392138054115151880,Iniciando la 2nda Edición de E-Rueda Negocios para Mujeres. Nuestra primera conferencia será de @luzmadelamora. Seguimos trabajando para que las mujeres se capaciten y exporten. https://t.co/iTGggyrCc2,['xp'],[],['luzmadelamora'],[],Mexico,Iniciando la 2nda Edición de E Rueda Negocios para Mujeres  Nuestra primera conferencia será de  luzmadelamora  Seguimos trabajando para que las mujeres se capaciten y eorten  https   t co iTGggyrCc2,2021-05-11 15:00:00
98,es,tatclouthier,33937794,True,1391804860157231106,Para quien por amor nada es imposible y lo entrega todo. #FelizDíaDeLasMadres❤️ https://t.co/v3G4OrRyaB,['❤️'],['FelizDíaDeLasMadres'],[],[],Mexico,Para quien por amor nada es imposible y lo entrega todo   FelizDíaDeLasMadres https   t co v3G4OrRyaB,2021-05-10 17:00:00
99,es,tatclouthier,33937794,True,1391541885005705216,"Asamblea Comunitaria otorga x unanimidad  autorización para implementar en su territorio el Polo de Desarrollo para el Bienestar, que forma parte del Programa para el Desarrollo del Istmo de Tehuantepec

https://t.co/YOCdk0TpI6",[],[],[],['https://t.co/YOCdk0TpI6'],Mexico,Asamblea Comunitaria otorga x unanimidad  autorización para implementar en su territorio el Polo de Desarrollo para el Bienestar  que forma parte del Programa para el Desarrollo del Istmo de Tehuantepechttps   t co YOCdk0TpI6,2021-05-10 00:00:00
100,es,tatclouthier,33937794,True,1391411626570665993,Esta mañana salí a hacer ejercicio en bicicleta; paso reporte a @AyD_ParaTi y @SanPedroNL: faltas 2 tapas de agua y drenaje en Calzada del Valle y Balsas y Calzada casi llegando a Vinoteca de rotonda. Bache en Calzada y Suchiate lado sur.,[],[],"['AyD_ParaTi', 'SanPedroNL']",[],Mexico,Esta mañana salí a hacer ejercicio en bicicleta  paso reporte a  AyD ParaTi y  SanPedroNL  faltas 2 tapas de agua y drenaje en Calzada del Valle y Balsas y Calzada casi llegando a Vinoteca de rotonda  Bache en Calzada y Suchiate lado sur ,2021-05-09 15:00:00
101,es,tatclouthier,33937794,True,1391176038328250375,"Con  acciones coordinadas del Gobierno de México y productores, avanzamos para garantizar el  acceso a la exportación de productos emblemáticos como el Tequila y Mezcal, hacia los mercados de la Unión Económica Eurasiática.  🇷🇺🇰🇿🇧🇾🇦🇲🇰🇬","['🇰🇬', '🇦🇲', '🇧🇾', '🇷🇺', '🇰🇿', 'xp']",[],[],[],Mexico,Con  acciones coordinadas del Gobierno de México y productores  avanzamos para garantizar el  acceso a la eortación de productos emblemáticos como el Tequila y Mezcal  hacia los mercados de la Unión Económica Eurasiática   ,2021-05-09 00:00:00
102,es,tatclouthier,33937794,True,1391013549368127490,"La #CruzRojaMexicana es y ha sido elemental en momentos difíciles de muchas personas y de la sociedad. Hoy,  regresemos algo para que siga esta gran cadena de ayuda. https://t.co/DP2VQMQUPk",[],['CruzRojaMexicana'],[],[],Mexico,La  CruzRojaMexicana es y ha sido elemental en momentos difíciles de muchas personas y de la sociedad  Hoy   regresemos algo para que siga esta gran cadena de ayuda  https   t co DP2VQMQUPk,2021-05-08 13:00:00
103,es,tatclouthier,33937794,True,1390484187304677382,"Hoy me reuní con el @SenatorHagerty, subrayo de tan productiva conversación, nuestra coincidencia en la necesidad de fortalecer las cadenas de suministro en #AméricaDelNorte para elevar la competitividad de nuestra región. https://t.co/xf7idwitA6",[],['AméricaDelNorte'],['SenatorHagerty'],[],Mexico,Hoy me reuní con el  SenatorHagerty  subrayo de tan productiva conversación  nuestra coincidencia en la necesidad de fortalecer las cadenas de suministro en  AméricaDelNorte para elevar la competitividad de nuestra región  https   t co xf7idwitA6,2021-05-07 02:00:00
104,es,tatclouthier,33937794,True,1390393239828566022,A apoyar a quienes se auto emplean y producen alegría al alma. https://t.co/yUtD6n8I1e,[],[],[],['https://t.co/yUtD6n8I1e'],Mexico,A apoyar a quienes se auto emplean y producen alegría al alma  https   t co yUtD6n8I1e,2021-05-06 20:00:00
105,es,tatclouthier,33937794,True,1390392540252286978,"Nos da gusto el anuncio de inversión de Bosch, fabricante de autopartes, quien invertirá en 2021 entre 90 y 100 millones de dólares, principalmente en líneas de producción y proyectos de industria 4.0.",[],[],[],[],Mexico,Nos da gusto el anuncio de inversión de Bosch  fabricante de autopartes  quien invertirá en 2021 entre 90 y 100 millones de dólares  principalmente en líneas de producción y proyectos de industria 4 0 ,2021-05-06 20:00:00
106,es,tatclouthier,33937794,True,1389589038294704134,"Mis oraciones y condolencias más sentidas para víctimas, herid@s y familiares de la tragedia en el #MetroCDMX",[],['MetroCDMX'],[],[],Mexico,Mis oraciones y condolencias más sentidas para víctimas  herid s y familiares de la tragedia en el  MetroCDMX,2021-05-04 15:00:00
107,es,tatclouthier,33937794,True,1389062949382221828,L@s invito a leer la entrevista que nuestra @Eponiatowska me realizó para la @lajornadaonline https://t.co/UmS1iTTwJe,[],[],"['Eponiatowska', 'lajornadaonline']",['https://t.co/UmS1iTTwJe'],Mexico,L s invito a leer la entrevista que nuestra  Eponiatowska me realizó para la  lajornadaonline https   t co UmS1iTTwJe,2021-05-03 04:00:00
108,es,tatclouthier,33937794,True,1388823531371237376,Gobierno federal anuncia que en #SPGG y #StaCatarina #NL inicia registro para vacunación 50-59. @dordaz @guerravaleria @EilianaOlivo @vivesenlaluna @RebecaClouthier @supermaela @loreniacanavati  @mariajosemtzc @fm_alberto https://t.co/5AExE3cXj6,[],"['SPGG', 'StaCatarina', 'NL']","['dordaz', 'guerravaleria', 'EilianaOlivo', 'vivesenlaluna', 'RebecaClouthier', 'supermaela', 'loreniacanavati', 'mariajosemtzc', 'fm_alberto']",[],Mexico,Gobierno federal anuncia que en  SPGG y  StaCatarina  NL inicia registro para vacunación 50 59   dordaz  guerravaleria  EilianaOlivo  vivesenlaluna  RebecaClouthier  supermaela  loreniacanavati   mariajosemtzc  fm alberto https   t co 5AExE3cXj6,2021-05-02 12:00:00
109,es,tatclouthier,33937794,True,1388518193614970880,"#DiaDelTrabajo mi reconocimiento a los trabajador@s del país que día a día sacan lo mejor de cada un@, en favor de nuestra sociedad y economía.",[],['DiaDelTrabajo'],[],[],Mexico, DiaDelTrabajo mi reconocimiento a los trabajador s del país que día a día sacan lo mejor de cada un   en favor de nuestra sociedad y economía ,2021-05-01 16:00:00
110,es,tatclouthier,33937794,True,1388213178023170054,"Con mucho gusto participé con los Ministros de #Chile, #Colombia y #Perú en la Comisión Administradora del Acuerdo Comercial de la @A_delPacifico, en la que firmamos la Decisión No. 11 de la misma con respecto a Productos de Aseo Doméstico para impulsar su comercialización. https://t.co/rAHYLv5CMG",[],"['Chile', 'Colombia', 'Perú']",['A_delPacifico'],[],Mexico,Con mucho gusto participé con los Ministros de  Chile   Colombia y  Perú en la Comisión Administradora del Acuerdo Comercial de la  A delPacifico  en la que firmamos la Decisión No  11 de la misma con respecto a Productos de Aseo Doméstico para impulsar su comercialización  https   t co rAHYLv5CMG,2021-04-30 19:00:00
111,es,tatclouthier,33937794,True,1386126368010768386,Tod@s podemos contribuir desde un pequeño rincón con @Agenda2030MX https://t.co/PacWT6Ge8T,[],[],['Agenda2030MX'],[],Mexico,Tod s podemos contribuir desde un pequeño rincón con  Agenda2030MX https   t co PacWT6Ge8T,2021-04-25 01:00:00
112,es,tatclouthier,33937794,True,1385240094450151427,Vamos a crear futuro a partir de actuar en el presente. https://t.co/paUklpXBG3,[],[],[],[],Mexico,Vamos a crear futuro a partir de actuar en el presente  https   t co paUklpXBG3,2021-04-22 15:00:00
113,es,tatclouthier,33937794,True,1384932406336106498,"En 2020 @GaelGarciaB y @YasnayaEG visitaron Mty para grabar un episodio sobre calidad del aire para #ElTemaMX, documental que aborda la #CrisisClimática en nuestro país. 

Ayer se estrenó el capítulo, comparto liga: https://t.co/5hAjqeDCF0 https://t.co/oaau8GmmUH",[],"['ElTemaMX', 'CrisisClimática']","['GaelGarciaB', 'YasnayaEG']",['https://t.co/5hAjqeDCF0'],Mexico,En 2020  GaelGarciaB y  YasnayaEG visitaron Mty para grabar un episodio sobre calidad del aire para  ElTemaMX  documental que aborda la  CrisisClimática en nuestro país  Ayer se estrenó el capítulo  comparto liga  https   t co 5hAjqeDCF0 https   t co oaau8GmmUH,2021-04-21 18:00:00
114,es,tatclouthier,33937794,True,1384678204997201920,"Esta mañana visité la empresa Lego, me compartieron su plan de inversión y sus planes de expansión en nuestro país. 

También revisamos inquietudes y soluciones a Ley de Subcontratación.

Por cierto, muy bien sus protocolos de seguridad sanitaria y avances en uso de tecnología. https://t.co/iMHYCoVOwo",['xp'],[],[],[],Mexico,Esta mañana visité la empresa Lego  me compartieron su plan de inversión y sus planes de eansión en nuestro país  También revisamos inquietudes y soluciones a Ley de Subcontratación Por cierto  muy bien sus protocolos de seguridad sanitaria y avances en uso de tecnología  https   t co iMHYCoVOwo,2021-04-21 01:00:00
115,es,tatclouthier,33937794,True,1384536752010850310,Presidente @lopezobrador_ vacunado (1a dosis) vs #COVID19 ¡enhorabuena! https://t.co/5Ppi0dG3UQ,[],['COVID19'],['lopezobrador_'],[],Mexico,Presidente  lopezobrador  vacunado  1a dosis  vs  COVID19 ¡enhorabuena  https   t co 5Ppi0dG3UQ,2021-04-20 16:00:00
116,es,tatclouthier,33937794,True,1383223231650230282,Así se despide nuestro sol #Gto https://t.co/PWyXPNkihJ,['XP'],['Gto'],[],[],Mexico,Así se despide nuestro sol  Gto https   t co PWyNkihJ,2021-04-17 01:00:00
117,es,tatclouthier,33937794,True,1382791056568184833,Felicitamos a Carlos Salazar L. por la continuación de su presidencia an frente del @cceoficialmx,[],[],['cceoficialmx'],[],Mexico,Felicitamos a Carlos Salazar L  por la continuación de su presidencia an frente del  cceoficialmx,2021-04-15 20:00:00
118,es,tatclouthier,33937794,True,1382414320085049345,"Envío una felicitación al Embajador de @UEenMexico, Excmo. Gautier Mignot, quien asumió hoy oficialmente el cargo y reitero también nuestro compromiso de seguir trabajando para fortalecer nuestra fructífera relación con la UE.",[],[],['UEenMexico'],[],Mexico,Envío una felicitación al Embajador de  UEenMexico  Excmo  Gautier Mignot  quien asumió hoy oficialmente el cargo y reitero también nuestro compromiso de seguir trabajando para fortalecer nuestra fructífera relación con la UE ,2021-04-14 19:00:00
119,es,tatclouthier,33937794,True,1382124181920358411,"En relación a la expropiación de un terreno de propiedad colectiva en Tijuana, rechazamos medidas de esta naturaleza, recordando que deudas tributarias no ameritan expropiación.",['xp'],[],[],[],Mexico,En relación a la eropiación de un terreno de propiedad colectiva en Tijuana  rechazamos medidas de esta naturaleza  recordando que deudas tributarias no ameritan eropiación ,2021-04-14 00:00:00
120,es,tatclouthier,33937794,True,1380670109732245508,"Proyecto para reducir basura. @Agenda2030MX
Participa:
https://t.co/0XZDilQuMT",[],[],['Agenda2030MX'],['https://t.co/0XZDilQuMT'],Mexico,Proyecto para reducir basura   Agenda2030MXParticipa https   t co 0XZDilQuMT,2021-04-10 00:00:00
121,es,tatclouthier,33937794,True,1380372220254547968,"Hoy tuve el gusto de compartir reflexiones c Katia, Tania y Norma sobre brecha salarial, acoso, aportación de mujeres a la economía. Un gusto. Gracias @Womerang",[],[],['Womerang'],[],Mexico,Hoy tuve el gusto de compartir reflexiones c Katia  Tania y Norma sobre brecha salarial  acoso  aportación de mujeres a la economía  Un gusto  Gracias  Womerang,2021-04-09 04:00:00
122,es,tatclouthier,33937794,True,1379829002282668040,"#DiaMundialDeLaSalud, agradecemos su entrega, cuidados y protección desde los ámbitos públicos y privados. https://t.co/DyWC0rZgQN",[],['DiaMundialDeLaSalud'],[],[],Mexico, DiaMundialDeLaSalud  agradecemos su entrega  cuidados y protección desde los ámbitos públicos y privados  https   t co DyWC0rZgQN,2021-04-07 16:00:00
123,es,tatclouthier,33937794,True,1379222198209159174,"Desafío @DataMexico_ reconoce los proyectos finalistas con perspectiva de género: análisis sobre brecha salarial y digital, desempleo, y motivos de muerte de las mujeres. Extraordinario análisis.",[],[],['DataMexico_'],[],Mexico,Desafío  DataMexico  reconoce los proyectos finalistas con perspectiva de género  análisis sobre brecha salarial y digital  desempleo  y motivos de muerte de las mujeres  Extraordinario análisis ,2021-04-06 00:00:00
124,es,tatclouthier,33937794,True,1376955670763819009,"Hoy es el día de la Trabajadora del Hogar. En el país hemos avanzado gracias a la lucha de ligislador@s, SCJN,  organizaciones de mujeres para lograr derechos junto con el #IMSS https://t.co/AWioDoySYY",[],['IMSS'],[],[],Mexico,Hoy es el día de la Trabajadora del Hogar  En el país hemos avanzado gracias a la lucha de ligislador s  SCJN   organizaciones de mujeres para lograr derechos junto con el  IMSS https   t co AWioDoySYY,2021-03-30 18:00:00
125,es,tatclouthier,33937794,True,1376931578136395783,La @SRE_mx y el @inmujeres nos reúnen para un  diálogo con la Directora Ejecutiva de @ONU_es Mujeres. https://t.co/Jr12Dd4aKF,[],[],"['SRE_mx', 'inmujeres', 'ONU_es']",[],Mexico,La  SRE mx y el  inmujeres nos reúnen para un  diálogo con la Directora Ejecutiva de  ONU es Mujeres  https   t co Jr12Dd4aKF,2021-03-30 16:00:00
126,es,tatclouthier,33937794,True,1376225393192099845,"Continúa Programa de Vacunación VS #COVID19, para personas de 60 y + años en:  Á. Obregón, B. Juárez y Cuauhtémoc, a partir del 30/03. Gustavo A. Madero e Iztapalapa*
A partir del 2/04. Si te registraste, recibirás notificación SMS c día y hora q te toca. Acreditar residencia.",[],['COVID19'],[],[],Mexico,Continúa Programa de Vacunación VS  COVID19  para personas de 60 y   años en   Á  Obregón  B  Juárez y Cuauhtémoc  a partir del 30 03  Gustavo A  Madero e Iztapalapa A partir del 2 04  Si te registraste  recibirás notificación SMS c día y hora q te toca  Acreditar residencia ,2021-03-28 18:00:00
127,es,tatclouthier,33937794,True,1375634852410720260,"Misma luna y hora, desde rincones distintos. #LindoViernesATodos https://t.co/sCbbHwiddk",[],['LindoViernesATodos'],[],[],Mexico,Misma luna y hora  desde rincones distintos   LindoViernesATodos https   t co sCbbHwiddk,2021-03-27 02:00:00
128,es,tatclouthier,33937794,True,1375428245169000450,"Importante información para leer y compartir el fin de semana
https://t.co/rtrqFZN5R2",[],[],[],['https://t.co/rtrqFZN5R2'],Mexico,Importante información para leer y compartir el fin de semanahttps   t co rtrqFZN5R2,2021-03-26 13:00:00
129,es,tatclouthier,33937794,True,1375135336108597257,"En estos momentos están tomando curso ""Emprendedores Digitales, con la SE 1,150 personas. Importante acompañamiento que sustenta la tarea de los negocios hoy en día.",[],[],[],[],Mexico,En estos momentos están tomando curso  Emprendedores Digitales  con la SE 1 150 personas  Importante acompañamiento que sustenta la tarea de los negocios hoy en día ,2021-03-25 17:00:00
130,es,tatclouthier,33937794,True,1374409574275420167,"Muy contenta de reafirmar  una nueva etapa en América del Norte con tres mujeres comprometidas al frente del #TMEC, hecho histórico en sí. Gracias Emb. Katherine Tai por tan productiva reunión. https://t.co/ovotA63GQe",[],['TMEC'],[],[],Mexico,Muy contenta de reafirmar  una nueva etapa en América del Norte con tres mujeres comprometidas al frente del  TMEC  hecho histórico en sí  Gracias Emb  Katherine Tai por tan productiva reunión  https   t co ovotA63GQe,2021-03-23 17:00:00
131,es,tatclouthier,33937794,True,1373976911974645768,"Iniciamos la semana y el día en Reunión Virtual de Ministros del Grupo Ottawa.  Temas tratados: acceso a vacuna, subsidios a pesca y agricultura y la necesidad de avanzar  para atender inequidades y crecimiento crecimiento así como comercio electrónico.",[],[],[],[],Mexico,Iniciamos la semana y el día en Reunión Virtual de Ministros del Grupo Ottawa   Temas tratados  acceso a vacuna  subsidios a pesca y agricultura y la necesidad de avanzar  para atender inequidades y crecimiento crecimiento así como comercio electrónico ,2021-03-22 13:00:00
132,es,tatclouthier,33937794,True,1373433841499656196,Gracias al equipo @SE_mx por su compromiso en trabajo de planeación e integración. https://t.co/vkU7oCzzlW,[],[],['SE_mx'],[],Mexico,Gracias al equipo  SE mx por su compromiso en trabajo de planeación e integración  https   t co vkU7oCzzlW,2021-03-21 01:00:00
133,es,tatclouthier,33937794,True,1372923784257232899,"Recordamos que en las instalaciones de la Secretaria está una Exposición de Maestros, además de venta exposición artesanal. Te esperamos con los cuidados necesarios. #Felicidades https://t.co/sQBZJuNQoO",['xp'],['Felicidades'],[],['https://t.co/sQBZJuNQoO'],Mexico,Recordamos que en las instalaciones de la Secretaria está una Eosición de Maestros  además de venta eosición artesanal  Te esperamos con los cuidados necesarios   Felicidades https   t co sQBZJuNQoO,2021-03-19 15:00:00
134,es,tatclouthier,33937794,True,1372665295635103750,"Siempre un aprendizaje leer a @jorgezepedap. A dar el paso..
https://t.co/uYPgjwjr9Z",[],[],['jorgezepedap'],['https://t.co/uYPgjwjr9Z'],Mexico,Siempre un aprendizaje leer a  jorgezepedap  A dar el paso  https   t co uYPgjwjr9Z,2021-03-18 22:00:00
135,es,tatclouthier,33937794,True,1372617472948469774,"""La administración anterior terminó importando crudo ligero y hoy exportamos"" dice Octavio Romero al tiempo que da a conocer la publicación de proveedores y fechas de pagos programadas en su página a partir de hoy #Pemex",['xp'],['Pemex'],[],[],Mexico, La administración anterior terminó importando crudo ligero y hoy eortamos  dice Octavio Romero al tiempo que da a conocer la publicación de proveedores y fechas de pagos programadas en su página a partir de hoy  Pemex,2021-03-18 19:00:00
136,es,tatclouthier,33937794,True,1371868440605175810,Con motivo del día del artesano hemos montado una exposición-venta en la explanada de la Secretaria de Economía. Ven esta semana y apoya a nuestros artesanos-artistas. @cultura_mx @TurismoCDMX @TorrucoTurismo https://t.co/AGuCwslvUO,['xp'],[],"['cultura_mx', 'TurismoCDMX', 'TorrucoTurismo']",[],Mexico,Con motivo del día del artesano hemos montado una eosición venta en la elanada de la Secretaria de Economía  Ven esta semana y apoya a nuestros artesanos artistas   cultura mx  TurismoCDMX  TorrucoTurismo https   t co AGuCwslvUO,2021-03-16 17:00:00
137,es,tatclouthier,33937794,True,1371089704154771461,Buen domingo y ojo con el  cambio de hora. ⏰🕰⏰,"['🕰', '⏰']",[],[],[],Mexico,Buen domingo y ojo con el  cambio de hora  ,2021-03-14 13:00:00
138,es,tatclouthier,33937794,True,1369729097862164481,"Agradecemos al @senadomexicano
Por haber aprobado por unanimidad el ACC MX-UK. 
#AcuerdoDeContinuidad",[],['AcuerdoDeContinuidad'],['senadomexicano'],[],Mexico,Agradecemos al  senadomexicanoPor haber aprobado por unanimidad el ACC MX UK   AcuerdoDeContinuidad,2021-03-10 19:00:00
139,es,tatclouthier,33937794,True,1369687460683386884,"Con enorme gusto informamos que estamos presentando y poniendo a disposición la liga de Alertadores de la Corrupción: https://t.co/SdxadI3c6D
Invitamos a que se utilice de forma responsable.",[],[],[],['https://t.co/SdxadI3c6D'],Mexico,Con enorme gusto informamos que estamos presentando y poniendo a disposición la liga de Alertadores de la Corrupción  https   t co SdxadI3c6DInvitamos a que se utilice de forma responsable ,2021-03-10 17:00:00
140,es,tatclouthier,33937794,True,1367624102224293894,Nuestro embajador en OMC fue seleccionado para dirigir los trabajos del Consejo del Comercio de Servicios. En reconocimiento al trabajo de la Misión y a las aportaciones a las discusiones. Orgullos@s.,[],[],[],[],Mexico,Nuestro embajador en OMC fue seleccionado para dirigir los trabajos del Consejo del Comercio de Servicios  En reconocimiento al trabajo de la Misión y a las aportaciones a las discusiones  Orgullos s ,2021-03-05 00:00:00
141,es,tatclouthier,33937794,True,1367170488171171841,"En estos momentos estamos presentando la plataforma ""ComerciaMx"" que apoyará a las empresas pequeñas y medianas para poder exportar. Para ello hay que 3 pasos: Registro, Capacitación y Financiamiento. Gracias al @el_BID por su apoyo.
#EnEconomíaTodosSomosUno",['xp'],['EnEconomíaTodosSomosUno'],['el_BID'],[],Mexico,En estos momentos estamos presentando la plataforma  ComerciaMx  que apoyará a las empresas pequeñas y medianas para poder eortar  Para ello hay que 3 pasos  Registro  Capacitación y Financiamiento  Gracias al  el BID por su apoyo  EnEconomíaTodosSomosUno,2021-03-03 18:00:00
