,tweet_lang,verified,id,tweet_text,tweet_emoticons,hashtags,mentions,tweet_urls,country,text_es,tweet_date
0,es,False,1441107842635681795,"¿Cómo es posible que se necesite de un documento que me haga valer el derecho a ser vacunado por mi salud, la de mi familia y compañeros estudiantes?  @lopezobrador_ @SEP_mx @GobiernoMX  #VacunaciónSinAmparo https://t.co/KEJ5GGFtvU",[],['VacunaciónSinAmparo'],"['lopezobrador_', 'SEP_mx', 'GobiernoMX']",[],Mexico,¿Cómo es posible que se necesite de un documento que me haga valer el derecho a ser vacunado por mi salud  la de mi familia y compañeros estudiantes    lopezobrador   SEP mx  GobiernoMX   VacunaciónSinAmparo https   t co KEJ5GGFtvU,2021-09-23 19:00:00
1,es,False,1441107833689296896,"#VacunaciónSinAmparo Exigirle a un infante un amparo para poder ser vacunado es contra de la ley
@SSalud_mx
@GobiernoMx
@COFEPRIS https://t.co/gxSnOA5d3B",[],['VacunaciónSinAmparo'],"['SSalud_mx', 'GobiernoMX', 'COFEPRIS']",[],Mexico, VacunaciónSinAmparo Exigirle a un infante un amparo para poder ser vacunado es contra de la ley SSalud mx GobiernoMx COFEPRIS https   t co gxSnOA5d3B,2021-09-23 19:00:00
2,es,False,1441107832984670213,"@HectorJoaquin Que desgraciadamente cojeo el COVID hace como 5 días y todavía no estaba con algo de inmunidad. Si se hubiese vacunado antes quizás fuera diferente. Que se recupere, en mis oraciones esta.",[],[],['HectorJoaquin'],[],Mexico, HectorJoaquin Que desgraciadamente cojeo el COVID hace como 5 días y todavía no estaba con algo de inmunidad  Si se hubiese vacunado antes quizás fuera diferente  Que se recupere  en mis oraciones esta ,2021-09-23 19:00:00
3,es,False,1441107795135188993,"@Acivim @chemix_sevilla @thxus @berdnas @Davidd_Geta @cuquemar ...Pero un no vacunado tiene 9-11 veces más posibilidades de palmarla según lo que pasa en Extremadura, eso es impepinable.",[],[],"['Acivim', 'chemix_sevilla', 'thxus', 'berdnas', 'Davidd_Geta', 'cuquemar']",[],Mexico, Acivim  chemix sevilla  thxus  berdnas  Davidd Geta  cuquemar    Pero un no vacunado tiene 9 11 veces más posibilidades de palmarla según lo que pasa en Extremadura  eso es impepinable ,2021-09-23 19:00:00
4,es,False,1441107773500968972,Es un derecho de todo mexicano estar vacunado #VacunaciónSinAmparo,[],['VacunaciónSinAmparo'],[],[],Mexico,Es un derecho de todo mexicano estar vacunado  VacunaciónSinAmparo,2021-09-23 19:00:00
5,es,False,1441107671105478658,Cada jóven y niño del pais necesita estar vacunado #VacunaciónSinAmparo,[],['VacunaciónSinAmparo'],[],[],Mexico,Cada jóven y niño del pais necesita estar vacunado  VacunaciónSinAmparo,2021-09-23 19:00:00
6,es,False,1441107622917148679,"@juanrga_esp @Yachak1 @TrinipopSkyblue @PhilAMellows Digamos que no me fío, si! No voy a correr posibles efectos adversos que tiene la vacuna habiendo pasado ya la enfermedad. Si no la hubiera pasado,no tuviera ac y además tuviera miedo a los virus igual me hubiera vacunado.",[],[],"['juanrga_esp', 'Yachak1', 'TrinipopSkyblue', 'PhilAMellows']",[],Mexico, juanrga esp  Yachak1  TrinipopSkyblue  PhilAMellows Digamos que no me fío  si  No voy a correr posibles efectos adversos que tiene la vacuna habiendo pasado ya la enfermedad  Si no la hubiera pasado no tuviera ac y además tuviera miedo a los virus igual me hubiera vacunado ,2021-09-23 19:00:00
7,es,False,1441107598879731713,"🔴⚪#UsaMascarilla😷 durante todo el trayecto en el #TransportePúblico.🚌🚇🚅

Recuerda que aunque te hayas vacunado, debes seguir cuidándote.

#YoMeVacuno https://t.co/zGd2mJeub9","['⚪', '😷', '🔴', '🚅', '🚌', '🚇']","['UsaMascarilla', 'TransportePúblico', 'YoMeVacuno']",[],[],Mexico, UsaMascarilla durante todo el trayecto en el  TransportePúblico Recuerda que aunque te hayas vacunado  debes seguir cuidándote  YoMeVacuno https   t co zGd2mJeub9,2021-09-23 19:00:00
8,es,False,1441107596765769728,Secretaría de Salud de Miranda informó que ya está autorizada la inmunización contra el Covid-19 a embarazadas a partir de las 14 semanas de gestación o en proceso de lactancia. #MirandoAlFuturo #VenezuelaDialogaPorLaPaz #23Sep https://t.co/3sQLlj42dv https://t.co/HdlTYPwPHX,[],"['MirandoAlFuturo', 'VenezuelaDialogaPorLaPaz', '23Sep']",[],['https://t.co/3sQLlj42dv'],Mexico,Secretaría de Salud de Miranda informó que ya está autorizada la inmunización contra el Covid 19 a embarazadas a partir de las 14 semanas de gestación o en proceso de lactancia   MirandoAlFuturo  VenezuelaDialogaPorLaPaz  23Sep https   t co 3sQLlj42dv https   t co HdlTYPwPHX,2021-09-23 19:00:00
9,es,False,1441107591967379466,"Y eso sucede, porque ya no tendremos vacunas regaladas, como hasta hoy por nuestros vecinos. Agradezcan eso a López y su reunión con pillos como Maduro y Díaz C. A eso súmenle la restricción de acceso a territorio de E.U. que viene para el próximo mes, si no se está vacunado.",[],[],[],[],Mexico,Y eso sucede  porque ya no tendremos vacunas regaladas  como hasta hoy por nuestros vecinos  Agradezcan eso a López y su reunión con pillos como Maduro y Díaz C  A eso súmenle la restricción de acceso a territorio de E U  que viene para el próximo mes  si no se está vacunado ,2021-09-23 18:00:00
10,es,False,1441107591711518725,@OmarVV9 Con la diferencia de que cuando lo abrieron ustedes no había ningún vacunado.,[],[],['OmarVV9'],[],Mexico, OmarVV9 Con la diferencia de que cuando lo abrieron ustedes no había ningún vacunado ,2021-09-23 18:00:00
11,es,False,1441107590356733952,"¿Cómo es posible que se necesite de un documento que me haga valer el derecho a ser vacunado por mi salud, la de mi familia y compañeros estudiantes?  @lopezobrador_  #VacunaciónSinAmparo https://t.co/jOZUWDjin1",[],['VacunaciónSinAmparo'],['lopezobrador_'],[],Mexico,¿Cómo es posible que se necesite de un documento que me haga valer el derecho a ser vacunado por mi salud  la de mi familia y compañeros estudiantes    lopezobrador    VacunaciónSinAmparo https   t co jOZUWDjin1,2021-09-23 18:00:00
12,es,False,1441107564171653123,Hermano de 17 vacunado. Burbuja completa. https://t.co/DnpJntHCf0,[],[],[],[],Mexico,Hermano de 17 vacunado  Burbuja completa  https   t co DnpJntHCf0,2021-09-23 18:00:00
13,es,False,1441107561504149507,"@Acivim @chemix_sevilla @thxus @berdnas @Davidd_Geta @cuquemar No, a la escala limitada de los ensayos de fase 3 de las vacunas no palmó ningún vacunado por covid, luego está lo que pase en el mundo real con una muestra más grande, gente de más edad, inmunodeprimidos, etc...",[],[],"['Acivim', 'chemix_sevilla', 'thxus', 'berdnas', 'Davidd_Geta', 'cuquemar']",[],Mexico, Acivim  chemix sevilla  thxus  berdnas  Davidd Geta  cuquemar No  a la escala limitada de los ensayos de fase 3 de las vacunas no palmó ningún vacunado por covid  luego está lo que pase en el mundo real con una muestra más grande  gente de más edad  inmunodeprimidos  etc   ,2021-09-23 18:00:00
14,es,False,1441107467253927942,"@isanseba Estoy vacunado, pero eso que dice es una aberración. Y como usted procede a bloquear a quien no piensa como usted quiere, yo, desde mi muy humilde posición, procedo a bloquearla, chim pum.",[],[],['isanseba'],[],Mexico, isanseba Estoy vacunado  pero eso que dice es una aberración  Y como usted procede a bloquear a quien no piensa como usted quiere  yo  desde mi muy humilde posición  procedo a bloquearla  chim pum ,2021-09-23 18:00:00
15,es,False,1441107441005907982,"@Pedroleko Si estuviera vacunado, igual le puede dar covid e igual puede contagiar a los padres",[],[],['Pedroleko'],[],Mexico, Pedroleko Si estuviera vacunado  igual le puede dar covid e igual puede contagiar a los padres,2021-09-23 18:00:00
16,es,False,1441107417501093895,"@Horacio_Giusto Hoy, un infectologó de la Universidad de Miami, le contesto a Lucar, que todos los años, las personas que se han vacunado hoy, van a tener que seguir ""revacunandose"" por ""las variantes que van salir"". Entonces ¿Dónde están las otras variantes de las otras enfermedades?. Saludos.",[],[],['Horacio_Giusto'],[],Mexico, Horacio Giusto Hoy  un infectologó de la Universidad de Miami  le contesto a Lucar  que todos los años  las personas que se han vacunado hoy  van a tener que seguir  revacunandose  por  las variantes que van salir   Entonces ¿Dónde están las otras variantes de las otras enfermedades   Saludos ,2021-09-23 18:00:00
17,es,False,1441107392414961664,"India. En un país de 1400 millones de personas ha desaparecido el Cobi.
Este fantástico milagro no es debido a otra cosa que por qué  solamente el 14 % de la población se ha querido vacunar.
En españa se ha vacunado el 75%...... https://t.co/tnsPjL1TYK",[],[],[],[],Mexico,India  En un país de 1400 millones de personas ha desaparecido el Cobi Este fantástico milagro no es debido a otra cosa que por qué  solamente el 14   de la población se ha querido vacunar En españa se ha vacunado el 75        https   t co tnsPjL1TYK,2021-09-23 18:00:00
18,es,False,1441107376774402050,@alfonsopineiro Ayer vine a baleares y un vacunado a mi lado tardó exactamente lo mismo que yo en pasar el control. Y tmb tienen q rellenar el formulario,[],[],['alfonsopineiro'],[],Mexico, alfonsopineiro Ayer vine a baleares y un vacunado a mi lado tardó exactamente lo mismo que yo en pasar el control  Y tmb tienen q rellenar el formulario,2021-09-23 18:00:00
19,es,False,1441107343282868237,"En algunos estados se ha vacunado a adolescentes solamente porque sus padres tramitaron el amparo.
No estamos de acuerdo con las medidas de @lopezobrador_
#VacunaciónSinAmparo
@COFEPRIS
@SSalud_mx",[],['VacunaciónSinAmparo'],"['lopezobrador_', 'COFEPRIS', 'SSalud_mx']",[],Mexico,En algunos estados se ha vacunado a adolescentes solamente porque sus padres tramitaron el amparo No estamos de acuerdo con las medidas de  lopezobrador  VacunaciónSinAmparo COFEPRIS SSalud mx,2021-09-23 18:00:00
20,es,False,1441107320948158467,"@Ana_Karenina__ Hace 10 años o más que no me he vacunado contra la gripe ni nada parecido.. Tampoco me he vacunado contra el covid y hasta el momento no he padecido covid ni sus síntomas..Simplemente cuidarse con los protocolos,higiene extrema ,máscara plástica y barbijo..",[],[],['Ana_Karenina__'],[],Mexico, Ana Karenina   Hace 10 años o más que no me he vacunado contra la gripe ni nada parecido   Tampoco me he vacunado contra el covid y hasta el momento no he padecido covid ni sus síntomas  Simplemente cuidarse con los protocolos higiene extrema  máscara plástica y barbijo  ,2021-09-23 18:00:00
21,es,False,1441107252581068806,"Sinceramente, con los antecedentes que hemos vivido, no creo que este mensaje que traslada salud pública sea el más adecuado, sobre todo cuando ayer empezamos a volver a llamar a las personas que todavía no se han vacunado porque tienen dudas. 
https://t.co/3jK2Vz4otn",[],[],[],['https://t.co/3jK2Vz4otn'],Mexico,Sinceramente  con los antecedentes que hemos vivido  no creo que este mensaje que traslada salud pública sea el más adecuado  sobre todo cuando ayer empezamos a volver a llamar a las personas que todavía no se han vacunado porque tienen dudas  https   t co 3jK2Vz4otn,2021-09-23 18:00:00
22,es,False,1441107228732190721,Estoy vacunado picuso,[],[],[],[],Mexico,Estoy vacunado picuso,2021-09-23 18:00:00
23,es,False,1441107185623187461,"@juanmi_almeria @Eddie79_Spain Yo no me he vacunado pq tengo mis dudas con la vacuna. Ahora no lo haré por la absurda obsesión de los medios y los políticos en q lo haga. Pero ni soy negacionistas, ni tomo cloruro sódico.",[],[],"['juanmi_almeria', 'Eddie79_Spain']",[],Mexico, juanmi almeria  Eddie79 Spain Yo no me he vacunado pq tengo mis dudas con la vacuna  Ahora no lo haré por la absurda obsesión de los medios y los políticos en q lo haga  Pero ni soy negacionistas  ni tomo cloruro sódico ,2021-09-23 18:00:00
24,es,False,1441107176689311748,"@JosepAlbesa @UnSrdeBarcelona Te caiste fuerte de la cuna, no? 
-El vacunado contagia igual, luego nazi de mi corazón, a ti te afecta una mierda, lo que los demás hagamos",[],[],"['JosepAlbesa', 'UnSrdeBarcelona']",[],Mexico, JosepAlbesa  UnSrdeBarcelona Te caiste fuerte de la cuna  no   El vacunado contagia igual  luego nazi de mi corazón  a ti te afecta una mierda  lo que los demás hagamos,2021-09-23 18:00:00
25,es,False,1441107151733215241,¿Puede contraer Covid-19 después de vacunado?            https://t.co/5vgDGxUuRs,[],[],[],['https://t.co/5vgDGxUuRs'],Mexico,¿Puede contraer Covid 19 después de vacunado             https   t co 5vgDGxUuRs,2021-09-23 18:00:00
26,es,False,1441106999878381581,"@inditipi Creo q estás diciendo una 1/2 verdad, igual q él también. Su opinión la comparto con las vacunas normales, y opino lo mismo que él en ese aspecto. Con la del coronavirus tengo elalma dividida,creo en la vacuna,y estoy vacunado,pero no me gustan las formas y la obligatoriedad",[],[],['inditipi'],[],Mexico, inditipi Creo q estás diciendo una 1 2 verdad  igual q él también  Su opinión la comparto con las vacunas normales  y opino lo mismo que él en ese aspecto  Con la del coronavirus tengo elalma dividida creo en la vacuna y estoy vacunado pero no me gustan las formas y la obligatoriedad,2021-09-23 18:00:00
27,es,False,1441106990281809932,"Ya estoy vacunado, cuándo empiezan los besos? 🤔

(Cc @LaNalgaNori )",['🤔'],[],['LaNalgaNori'],[],Mexico,Ya estoy vacunado  cuándo empiezan los besos   Cc  LaNalgaNori  ,2021-09-23 18:00:00
28,es,False,1441106989489090574,@hurgamemoriaPE Hay que ser bien imbécil para seguir apoyandolo a Vizcarra despues que en tu cara dijo que no se había vacunado,[],[],['hurgamemoriaPE'],[],Mexico, hurgamemoriaPE Hay que ser bien imbécil para seguir apoyandolo a Vizcarra despues que en tu cara dijo que no se había vacunado,2021-09-23 18:00:00
29,es,False,1441106865744539657,@DiazCanelB Y q pasó con todos los miles d cubanos y cubanas q han muerto incluso despues de estar vacunados con esa mierda d vacuna eh..incluyo a buena cantidad de personal medico igualmente vacunado..deberia darte verguenza de hablar así so sing@o..ve preparando el cuello q t toca pronto,[],[],['DiazCanelB'],[],Mexico, DiazCanelB Y q pasó con todos los miles d cubanos y cubanas q han muerto incluso despues de estar vacunados con esa mierda d vacuna eh  incluyo a buena cantidad de personal medico igualmente vacunado  deberia darte verguenza de hablar así so sing o  ve preparando el cuello q t toca pronto,2021-09-23 18:00:00
30,es,False,1441106775965519882,"VÍDEO Javier, Eduardo y Alberto explican por qué se han vacunado hoy en la Unidad Móvil del campus de Albacete Más de 656.000 vacunas contra el COVID en la provincia https://t.co/9Itmx0LZDj
@uclm_es
@SanidadCLM",['xp'],[],"['uclm_es', 'SanidadCLM']",['https://t.co/9Itmx0LZDj'],Mexico,VÍDEO Javier  Eduardo y Alberto elican por qué se han vacunado hoy en la Unidad Móvil del campus de Albacete Más de 656 000 vacunas contra el COVID en la provincia https   t co 9Itmx0LZDj uclm es SanidadCLM,2021-09-23 18:00:00
31,es,False,1441106736769687555,@Vivi_08 @mico_viejo @willaxtv Hace tiempo Suiza acepta Sinopharm. Desde esta semana si no estás vacunado no te dejan entrar a ningún lugar y te cobran las pruebas que antes eran gratuitas.,[],[],"['Vivi_08', 'mico_viejo', 'willaxtv']",[],Mexico, Vivi 08  mico viejo  willaxtv Hace tiempo Suiza acepta Sinopharm  Desde esta semana si no estás vacunado no te dejan entrar a ningún lugar y te cobran las pruebas que antes eran gratuitas ,2021-09-23 18:00:00
32,es,False,1441106701030096903,"Gracias a la @EmbEspNicaragua y al mecanismo #COVAX por las vacunas donadas a Nicaragua, sin España yo no estaria vacunado",[],['COVAX'],['EmbEspNicaragua'],[],Mexico,Gracias a la  EmbEspNicaragua y al mecanismo  COVAX por las vacunas donadas a Nicaragua  sin España yo no estaria vacunado,2021-09-23 18:00:00
33,es,False,1441106645338124294,"@Santi_Fer_ @porquetendencia La inmunidad de rebaño se logra infectándose sin vacunarse, mogolico.
Y 2do lee lo que dijo el creador de la vacuna de astrazeneca, que la inmunidad de rebaño no se va a lograr. Porque estar vacunado no significa que no te vayas a contagiar e infectar a otro. 
Mogolico.",[],[],"['Santi_Fer_', 'porquetendencia']",[],Mexico, Santi Fer   porquetendencia La inmunidad de rebaño se logra infectándose sin vacunarse  mogolico Y 2do lee lo que dijo el creador de la vacuna de astrazeneca  que la inmunidad de rebaño no se va a lograr  Porque estar vacunado no significa que no te vayas a contagiar e infectar a otro  Mogolico ,2021-09-23 18:00:00
34,es,False,1441106605286641665,"#VacunaciónSinAmparo @lopezobrador_ anunció que se vacunará sólo a menores que tienen diabetes o comorbilidad, en algunos estados se ha vacunado a adolescentes pero sólo si sus papás tramitaron amparo. 

¡Exigimos que se vacune por igual a toda la población de 12-17 años!",[],['VacunaciónSinAmparo'],['lopezobrador_'],[],Mexico, VacunaciónSinAmparo  lopezobrador  anunció que se vacunará sólo a menores que tienen diabetes o comorbilidad  en algunos estados se ha vacunado a adolescentes pero sólo si sus papás tramitaron amparo  ¡Exigimos que se vacune por igual a toda la población de 12 17 años ,2021-09-23 18:00:00
35,es,False,1441106432527458310,"@thisisninive @Betoluis123 @Minsa_Peru En Alemania no te dejan ingresar , tenia que viajar a una feria … lamentablemente no voy a poder por haberme vacunado con la Sinopharm",[],[],"['thisisninive', 'Betoluis123', 'Minsa_Peru']",[],Mexico, thisisninive  Betoluis123  Minsa Peru En Alemania no te dejan ingresar   tenia que viajar a una feria … lamentablemente no voy a poder por haberme vacunado con la Sinopharm,2021-09-23 18:00:00
36,es,False,1441106308699021318,"En algunos estados se ha vacunado a adolescentes solamente porque se ve la necesidad de llegar a un amparo.
La salud es un derecho fundamental! 
No estamos de acuerdo con las medidas y la omisión de  @lopezobrador_en el tema de salud!!! 
#VacunaciónSinAmparo
@COFEPRIS
@SSalud_mx",[],['VacunaciónSinAmparo'],"['COFEPRIS', 'SSalud_mx']",[],Mexico,En algunos estados se ha vacunado a adolescentes solamente porque se ve la necesidad de llegar a un amparo La salud es un derecho fundamental  No estamos de acuerdo con las medidas y la omisión de   lopezobrador en el tema de salud     VacunaciónSinAmparo COFEPRIS SSalud mx,2021-09-23 18:00:00
37,es,False,1441106280697917441,Gobierno afirma que 81% de los docentes está vacunado para iniciar las clases presenciales https://t.co/7uO1zyPLB5,[],[],[],['https://t.co/7uO1zyPLB5'],Mexico,Gobierno afirma que 81  de los docentes está vacunado para iniciar las clases presenciales https   t co 7uO1zyPLB5,2021-09-23 18:00:00
38,es,False,1441106216244047879,¿Puede contraer Covid-19 después de vacunado?    https://t.co/5vgDGxUuRs,[],[],[],['https://t.co/5vgDGxUuRs'],Mexico,¿Puede contraer Covid 19 después de vacunado     https   t co 5vgDGxUuRs,2021-09-23 18:00:00
39,es,False,1441106166050803715,"@escomoessiempre @Populismomata @GracedeSantaF Se dijo todo el tiempo, acá el único responsable x problemas con la vacuna es el vacunado y los verdaderos ""inmunizados"" son las farmacéuticas y los gobs. Muchos no lo entendieron.",[],[],"['escomoessiempre', 'Populismomata', 'GracedeSantaF']",[],Mexico, escomoessiempre  Populismomata  GracedeSantaF Se dijo todo el tiempo  acá el único responsable x problemas con la vacuna es el vacunado y los verdaderos  inmunizados  son las farmacéuticas y los gobs  Muchos no lo entendieron ,2021-09-23 18:00:00
40,es,False,1441106126796300292,#VacunaciónSinAmparo todo individuo merece ser vacunado @lopezon @GobiernoMX @COFEPRIS,[],['VacunaciónSinAmparo'],"['lopezon', 'GobiernoMX', 'COFEPRIS']",[],Mexico, VacunaciónSinAmparo todo individuo merece ser vacunado  lopezon  GobiernoMX  COFEPRIS,2021-09-23 18:00:00
41,es,False,1441106084714795009,"En algunos estados se ha vacunado a adolescentes solamente porque sus padres tramitaron el amparo.
No estamos de acuerdo con las medidas de @lopezobrador_
#VacunaciónSinAmparo
@COFEPRIS
@SSalud_mx https://t.co/HbIWzSnsEQ",[],['VacunaciónSinAmparo'],"['lopezobrador_', 'COFEPRIS', 'SSalud_mx']",[],Mexico,En algunos estados se ha vacunado a adolescentes solamente porque sus padres tramitaron el amparo No estamos de acuerdo con las medidas de  lopezobrador  VacunaciónSinAmparo COFEPRIS SSalud mx https   t co HbIWzSnsEQ,2021-09-23 18:00:00
42,es,False,1441106065962123269,"@MartnMo84246330 @AuroraPimentel Ya pero ¿por qué lo hace si ambos le pueden contagiar? No tiene sentido, el problema lo tiene el no vacunado, no usted.",[],[],"['MartnMo84246330', 'AuroraPimentel']",[],Mexico, MartnMo84246330  AuroraPimentel Ya pero ¿por qué lo hace si ambos le pueden contagiar  No tiene sentido  el problema lo tiene el no vacunado  no usted ,2021-09-23 18:00:00
43,es,False,1441106037692502022,@livianjahn @marcelitaokk @Kicillofok Vacunado hijo Menor 17 años. Hoy la damos vuelta,[],[],"['livianjahn', 'marcelitaokk', 'Kicillofok']",[],Mexico, livianjahn  marcelitaokk  Kicillofok Vacunado hijo Menor 17 años  Hoy la damos vuelta,2021-09-23 18:00:00
44,es,False,1441105939109597197,@iradialberto Pero es palo que no te dejen volar nadie deberia precionado para ser vacunado,[],[],['iradialberto'],[],Mexico, iradialberto Pero es palo que no te dejen volar nadie deberia precionado para ser vacunado,2021-09-23 18:00:00
45,es,False,1441105716794691590,"@arantxacc @XanaLady @MercedesSabio @MaxTena1 Tengo amigos médicos y hasta ellos tienen sus dudas.
Evidentemente no son virólogos, pero tienen más conocimiento médico que yo.
E insisto, me he vacunado porque entiendo que protege, pero si no impide la transmisión, respetaré a quien no se la ponga porque no afecta a los demás.",[],[],"['arantxacc', 'XanaLady', 'MercedesSabio', 'MaxTena1']",[],Mexico, arantxacc  XanaLady  MercedesSabio  MaxTena1 Tengo amigos médicos y hasta ellos tienen sus dudas Evidentemente no son virólogos  pero tienen más conocimiento médico que yo E insisto  me he vacunado porque entiendo que protege  pero si no impide la transmisión  respetaré a quien no se la ponga porque no afecta a los demás ,2021-09-23 18:00:00
46,es,False,1441105627862876164,"@silsaf @NiamJeJe @LANACION Si NACION NO HUBIERA COMPRADO NO SE HUBIERA VACUNADO NADIE, DIGAMOS TODOOOOOO!!!",[],[],"['silsaf', 'NiamJeJe', 'LANACION']",[],Mexico, silsaf  NiamJeJe  LANACION Si NACION NO HUBIERA COMPRADO NO SE HUBIERA VACUNADO NADIE  DIGAMOS TODOOOOOO   ,2021-09-23 18:00:00
47,es,False,1441105614013272070,¿Puede contraer Covid-19 después de vacunado? https://t.co/5vgDGxUuRs,[],[],[],['https://t.co/5vgDGxUuRs'],Mexico,¿Puede contraer Covid 19 después de vacunado  https   t co 5vgDGxUuRs,2021-09-23 18:00:00
48,es,False,1441105585705947141,Es lamentable ver qué en nuestro país se debe recurrir a un amparo para ser vacunado.  #VacunaciónSinAmparo https://t.co/GzLmYcp0Gz,[],['VacunaciónSinAmparo'],[],[],Mexico,Es lamentable ver qué en nuestro país se debe recurrir a un amparo para ser vacunado    VacunaciónSinAmparo https   t co GzLmYcp0Gz,2021-09-23 18:00:00
49,es,False,1441105510489489410,"#VacunaciónSinAmparo
Hoy @lopezobrador_ anunció que se vacunará sólo a menores que tienen diabetes o comorbilidad, y en algunos estados se ha vacunado a adolescentes pero sólo si sus papás tramitaron amparo. https://t.co/X9VykomBzD",[],['VacunaciónSinAmparo'],['lopezobrador_'],[],Mexico, VacunaciónSinAmparoHoy  lopezobrador  anunció que se vacunará sólo a menores que tienen diabetes o comorbilidad  y en algunos estados se ha vacunado a adolescentes pero sólo si sus papás tramitaron amparo  https   t co X9VykomBzD,2021-09-23 18:00:00
50,es,False,1441105503493361665,@JorgeBustos1 Tu si te has vacunado esta bien porque lo has creído conveniente  me parece fenomenal pero calla la boquita cuando te diga alguien que no quiere vacunarse. O es que por ser periodista quieres imponer tu criterio,[],[],['JorgeBustos1'],[],Mexico, JorgeBustos1 Tu si te has vacunado esta bien porque lo has creído conveniente  me parece fenomenal pero calla la boquita cuando te diga alguien que no quiere vacunarse  O es que por ser periodista quieres imponer tu criterio,2021-09-23 18:00:00
51,es,False,1441105461793607687,"@Africamar @logicaprogre O sea, que teniendo en cuenta q casi todo el mundo está vacunado, cuando muera alguien será por culpa de la vacuna 🤣🤣🤣",['🤣'],[],"['Africamar', 'logicaprogre']",[],Mexico, Africamar  logicaprogre O sea  que teniendo en cuenta q casi todo el mundo está vacunado  cuando muera alguien será por culpa de la vacuna ,2021-09-23 18:00:00
52,es,False,1441105461005013001,"En algunos estados se ha vacunado a adolescentes solamente porque sus padres tramitaron el amparo.
No estamos de acuerdo con las medidas de @lopezobrador_
#VacunaciónSinAmparo
@COFEPRIS
@SSalud_mx https://t.co/gwD1hyJ8cV",[],['VacunaciónSinAmparo'],"['lopezobrador_', 'COFEPRIS', 'SSalud_mx']",[],Mexico,En algunos estados se ha vacunado a adolescentes solamente porque sus padres tramitaron el amparo No estamos de acuerdo con las medidas de  lopezobrador  VacunaciónSinAmparo COFEPRIS SSalud mx https   t co gwD1hyJ8cV,2021-09-23 18:00:00
53,es,False,1441105459180498946,"@sigilodlosioux4 Tendriamos donadores vacunados y no vacunados.
2 bancos de sangre
No me pondría sangre de algun vacunado.",[],[],['sigilodlosioux4'],[],Mexico, sigilodlosioux4 Tendriamos donadores vacunados y no vacunados 2 bancos de sangreNo me pondría sangre de algun vacunado ,2021-09-23 18:00:00
54,es,False,1441105414679007234,"#VacunaciónSinAmparo
Hoy AMLO anunció que se vacunará sólo a menores que tienen diabetes o comorbilidad, y en algunos estados se ha vacunado a adolescentes pero sólo si sus papás tramitaron amparo. Nuestra exigencia sigue siendo la misma.
@lopezobrador_
@SSalud_mx
@Gobierno",[],['VacunaciónSinAmparo'],"['lopezobrador_', 'SSalud_mx', 'gobierno']",[],Mexico, VacunaciónSinAmparoHoy AMLO anunció que se vacunará sólo a menores que tienen diabetes o comorbilidad  y en algunos estados se ha vacunado a adolescentes pero sólo si sus papás tramitaron amparo  Nuestra exigencia sigue siendo la misma  lopezobrador  SSalud mx Gobierno,2021-09-23 18:00:00
55,es,False,1441105218570121220,"#VacunaciónSinAmparo @lopezobrador_ anunció que se vacunará sólo a menores que tienen diabetes o comorbilidad, en algunos estados se ha vacunado a adolescentes pero sólo si sus papás tramitaron amparo. 

¡Exigimos que se vacune por igual a toda la población de 12-17 años!",[],['VacunaciónSinAmparo'],['lopezobrador_'],[],Mexico, VacunaciónSinAmparo  lopezobrador  anunció que se vacunará sólo a menores que tienen diabetes o comorbilidad  en algunos estados se ha vacunado a adolescentes pero sólo si sus papás tramitaron amparo  ¡Exigimos que se vacune por igual a toda la población de 12 17 años ,2021-09-23 18:00:00
56,es,False,1441105197011374081,"@miliponsh En mi familia mis dos hijos,26 y 18 años mi marido y yo 49 y 48 años no tuvimos y estamos vacunado con las dos dosis gracias a Dios ya",[],[],['miliponsh'],[],Mexico, miliponsh En mi familia mis dos hijos 26 y 18 años mi marido y yo 49 y 48 años no tuvimos y estamos vacunado con las dos dosis gracias a Dios ya,2021-09-23 18:00:00
57,es,False,1441105171430313984,@latinus_us @CarlosLoret Se trata que si alguien deba ser vacunado que lo vacunen y “no sea una injusticia” Lo de siempre el burro de amlo hablando de orejas .,[],[],"['latinus_us', 'CarlosLoret']",[],Mexico, latinus us  CarlosLoret Se trata que si alguien deba ser vacunado que lo vacunen y “no sea una injusticia” Lo de siempre el burro de amlo hablando de orejas  ,2021-09-23 18:00:00
58,es,False,1441105087313551362,"#VacunaciónSinAmparo
Hoy AMLO anunció que se vacunará sólo a menores que tienen diabetes o comorbilidad, y en algunos estados se ha vacunado a adolescentes pero sólo si sus papás tramitaron amparo. Nuestra exigencia sigue siendo la misma.
@lopezobrador_
@SSalud_mx
@Gobierno",[],['VacunaciónSinAmparo'],"['lopezobrador_', 'SSalud_mx', 'gobierno']",[],Mexico, VacunaciónSinAmparoHoy AMLO anunció que se vacunará sólo a menores que tienen diabetes o comorbilidad  y en algunos estados se ha vacunado a adolescentes pero sólo si sus papás tramitaron amparo  Nuestra exigencia sigue siendo la misma  lopezobrador  SSalud mx Gobierno,2021-09-23 18:00:00
